时间/s,节流阀/%,表　速/kph,真空速/kph,马赫数/Ma,高　度/m,温　度/℃,油　温/℃,爬升率/m/s,ＳＥＰ*/m/s,过　载/G,滚转率/deg/s,功　率/bhp,桨效率/%,轴功率*/bhp,转　速/rpm,推　力/kg,加速度*/m/s^2,桨　距/%,桨距角/deg,散热器/%,混合比/%,增压器/档,磁电机/档,进气压/ata,襟　翼/%,升降舵/%,滚转舵/%,方向舵/%,攻　角/deg,侧滑角/deg,
0.00,0,0,0,0.00,72,165,35,-0.1,0,0.19,0,0,0,0,502,0,0.0,100,0.0,0,100,1,3,0.78,0,0,0,-1,90.0,1.4,
0.05,0,0,0,0.00,72,166,37,0.0,0,0.98,0,15,0,0,551,115,0.0,100,20.2,0,100,1,3,0.78,0,0,0,-5,7.2,45.5,
0.14,0,0,0,0.00,72,166,37,0.0,0,0.98,0,15,0,0,551,115,0.0,100,20.2,0,100,1,3,0.78,0,0,0,-5,7.2,45.5,
0.24,0,0,0,0.00,72,166,37,0.0,0,0.98,0,15,0,0,551,115,0.0,100,20.2,0,100,1,3,0.78,0,0,0,-5,7.2,45.5,
0.33,0,0,0,0.00,72,166,37,0.0,0,0.98,0,15,0,0,551,115,0.0,100,20.2,0,100,1,3,0.78,0,0,0,-5,7.2,45.5,
0.41,0,0,0,0.00,72,166,37,0.0,0,0.98,0,15,0,0,551,115,0.0,100,20.2,0,100,1,3,0.78,0,0,0,-5,7.2,45.5,
0.49,0,0,0,0.00,72,166,37,0.0,0,0.98,0,15,0,0,551,115,0.0,100,20.2,0,100,1,3,0.78,0,0,0,-5,7.2,45.5,
0.65,0,0,0,0.00,72,166,37,0.0,0,0.98,0,15,0,0,551,115,0.0,100,20.2,0,100,1,3,0.78,0,0,0,-5,7.2,45.5,
0.69,0,0,0,0.00,72,166,37,0.0,0,0.98,0,15,0,0,551,115,0.0,100,20.2,0,100,1,3,0.78,0,0,0,-5,7.2,45.5,
0.78,0,0,0,0.00,72,166,37,0.0,0,0.98,0,15,0,0,551,115,0.0,100,20.2,0,100,1,3,0.78,0,0,0,-5,7.2,45.5,
0.86,0,0,0,0.00,72,166,37,0.0,0,0.98,0,15,0,0,551,115,0.0,100,20.2,0,100,1,3,0.78,0,0,0,-5,7.2,45.5,
0.94,0,0,0,0.00,72,166,37,0.0,0,0.98,0,15,0,0,551,115,0.0,100,20.2,0,100,1,3,0.78,0,0,0,-5,7.2,45.5,
1.03,0,0,0,0.00,72,166,37,0.0,0,0.98,0,15,0,0,551,115,0.0,100,20.2,0,100,1,3,0.78,0,0,0,-5,7.2,45.5,
1.11,0,0,0,0.00,72,166,37,0.0,0,0.98,0,15,0,0,551,115,0.0,100,20.2,0,100,1,3,0.78,0,0,0,-5,7.2,45.5,
1.20,0,0,0,0.00,72,166,37,0.0,0,0.98,0,15,0,0,551,115,0.0,100,20.2,0,100,1,3,0.78,0,0,0,-5,7.2,45.5,
1.29,0,0,0,0.00,72,166,37,0.0,0,0.98,0,15,0,0,551,115,0.0,100,20.2,0,100,1,3,0.78,0,0,0,-5,7.2,45.5,
4.70,0,0,0,0.00,72,166,37,0.0,0,0.98,0,15,0,0,551,115,0.0,100,20.2,0,100,1,3,0.78,0,0,0,-5,7.2,45.5,
4.74,0,0,0,0.00,72,166,37,0.0,0,0.98,0,15,0,0,551,115,0.0,100,20.2,0,100,1,3,0.78,0,0,0,-5,7.2,45.5,
4.84,0,0,0,0.00,72,166,37,0.0,0,0.98,0,15,0,0,551,115,0.0,100,20.2,0,100,1,3,0.78,0,0,0,-5,7.2,45.5,
4.93,0,0,0,0.00,72,166,37,0.0,0,0.98,0,15,0,0,551,115,0.0,100,20.2,0,100,1,3,0.78,0,0,0,-5,7.2,45.5,
5.01,0,0,0,0.00,72,166,37,0.0,0,0.98,0,15,0,0,551,115,0.0,100,20.2,0,100,1,3,0.78,0,0,0,-5,7.2,45.5,
5.10,0,0,0,0.00,72,166,37,0.0,0,0.98,0,15,0,0,551,115,0.0,100,20.2,0,100,1,3,0.78,0,0,0,-5,7.2,45.5,
5.18,0,0,0,0.00,72,166,37,0.0,0,0.98,0,15,0,0,551,115,0.0,100,20.2,0,100,1,3,0.78,0,0,0,-5,7.2,45.5,
5.26,0,0,0,0.00,72,166,37,0.0,0,0.98,0,15,0,0,551,115,0.0,100,20.2,0,100,1,3,0.78,0,0,0,-5,7.2,45.5,
5.34,0,0,0,0.00,72,166,37,0.0,0,0.98,0,15,0,0,551,115,0.0,100,20.2,0,100,1,3,0.78,0,0,0,-5,7.2,45.5,
5.44,0,0,0,0.00,72,166,37,0.0,0,0.98,0,15,0,0,551,115,0.0,100,20.2,0,100,1,3,0.78,0,0,0,-5,7.2,45.5,
5.55,0,0,0,0.00,72,166,37,0.0,0,0.98,0,15,0,0,551,115,0.0,100,20.2,0,100,1,3,0.78,0,0,0,-5,7.2,45.5,
5.63,0,0,0,0.00,72,166,37,0.0,0,0.98,0,15,0,0,551,115,0.0,100,20.2,0,100,1,3,0.78,0,0,0,-5,7.2,45.5,
