时间/s,节流阀/%,表　速/kph,真空速/kph,马赫数/Ma,高　度/m,温　度/℃,油　温/℃,爬升率/m/s,ＳＥＰ*/m/s,过　载/G,滚转率/deg/s,功　率/bhp,桨效率/%,轴功率*/bhp,转　速/rpm,推　力/kg,加速度*/m/s^2,桨　距/%,桨距角/deg,散热器/%,混合比/%,增压器/档,磁电机/档,进气压/ata,襟　翼/%,升降舵/%,滚转舵/%,方向舵/%,攻　角/deg,侧滑角/deg,
0.00,110,1,1,0.00,72,163,35,-0.2,0,0.04,0,0,0,0,558,0,0.0026269907,100,0.0,0,100,1,3,1.86,0,0,0,0,90.0,0.4,
0.05,110,32,32,0.03,72,168,40,0.0,1,0.98,0,2790,14,390,2737,3263,2.5384023,100,26.4,0,100,1,3,2.41,0,0,0,-5,10.3,0.7,
0.15,110,34,34,0.03,72,169,40,0.0,3,0.98,0,2791,14,390,2740,3263,3.1574965,100,26.0,0,100,1,3,2.41,0,0,0,-5,10.3,0.8,
0.28,110,35,36,0.03,72,169,40,-0.0,4,0.98,0,2793,15,418,2747,3273,4.2616534,100,25.5,0,100,1,3,2.41,0,0,0,-5,10.3,0.8,
0.38,110,37,37,0.03,72,169,40,-0.0,4,0.98,0,2794,16,447,2755,3287,3.7120185,100,25.1,0,100,1,3,2.41,0,0,0,-5,10.3,0.9,
0.51,110,39,39,0.03,72,169,40,-0.0,4,0.98,0,2795,17,475,2766,3309,4.177807,100,24.7,0,100,1,3,2.41,0,0,0,-5,10.3,1.0,
0.63,110,41,41,0.03,72,169,40,0.0,4,0.99,0,2796,18,503,2778,3334,3.6342044,100,24.4,0,100,1,3,2.41,0,0,0,-5,10.3,1.0,
0.73,110,42,42,0.03,72,170,41,0.0,4,0.99,0,2796,19,531,2787,3355,3.565756,100,24.3,0,100,1,3,2.41,0,0,0,-5,10.3,1.1,
0.86,110,44,44,0.04,72,170,41,0.0,6,0.98,0,2796,19,531,2796,3379,4.9704223,100,24.2,0,100,1,3,2.41,0,0,0,-5,10.3,1.2,
0.96,110,46,46,0.04,72,170,41,0.0,5,0.98,0,2796,20,559,2802,3397,3.7945764,100,24.3,0,100,1,3,2.41,0,0,0,-5,10.3,1.3,
1.09,110,47,48,0.04,72,170,41,-0.0,6,0.98,0,2795,21,586,2807,3413,4.3957915,100,24.4,0,100,1,3,2.41,0,0,0,-5,10.3,1.3,
1.19,110,49,49,0.04,72,170,41,0.0,5,0.99,0,2794,22,614,2809,3423,3.7665868,100,24.5,0,100,1,3,2.41,0,0,0,-5,10.3,1.4,
1.33,110,51,51,0.04,72,171,42,0.0,6,0.99,0,2794,23,642,2809,3429,4.341454,100,24.7,0,100,1,3,2.41,0,0,0,-5,10.3,1.5,
1.43,110,52,53,0.04,72,171,42,0.0,6,0.98,0,2794,24,670,2808,3431,3.8311257,100,24.8,0,100,1,3,2.41,0,0,0,-5,10.3,1.6,
1.53,110,54,54,0.04,72,171,42,0.0,6,0.99,0,2794,24,670,2805,3430,4.244729,100,24.9,0,100,1,3,2.41,0,0,0,-5,10.3,1.6,
1.66,110,56,56,0.05,72,171,42,0.0,7,0.98,0,2794,25,698,2802,3426,4.3617992,100,25.0,0,100,1,3,2.41,0,0,0,-5,10.3,1.7,
1.76,110,58,58,0.05,72,171,42,0.0,6,0.98,0,2794,26,726,2798,3421,3.7702796,100,25.0,0,100,1,3,2.41,0,0,0,-5,10.3,1.8,
1.89,110,59,59,0.05,72,172,43,-0.0,7,0.98,1,2793,27,754,2794,3415,4.279193,100,25.0,0,100,1,3,2.41,0,0,0,-5,10.3,1.9,
1.99,110,61,61,0.05,72,172,43,-0.0,6,0.98,0,2794,27,754,2792,3411,3.6851304,100,25.0,0,100,1,3,2.41,0,0,0,-5,10.3,2.0,
2.13,110,63,63,0.05,72,172,43,-0.0,7,0.98,0,2794,28,782,2789,3404,4.2388277,100,24.9,0,100,1,3,2.41,0,0,0,-5,10.3,2.1,
2.23,110,64,64,0.05,72,172,43,-0.0,7,0.98,0,2794,29,810,2789,3401,3.6644812,100,24.8,0,100,1,3,2.41,0,0,0,-5,10.3,2.1,
2.35,110,66,66,0.05,72,173,43,-0.0,9,0.99,0,2795,29,810,2789,3399,4.9489155,100,24.6,0,100,1,3,2.41,0,0,0,-5,10.3,2.2,
