时间/s,节流阀/%,表　速/kph,真空速/kph,马赫数/Ma,高　度/m,温　度/℃,油　温/℃,爬升率/m/s,ＳＥＰ*/m/s,过　载/G,滚转率/deg/s,功　率/bhp,桨效率/%,轴功率*/bhp,转　速/rpm,推　力/kg,加速度*/m/s^2,桨　距/%,桨距角/deg,散热器/%,混合比/%,增压器/档,磁电机/档,进气压/ata,襟　翼/%,升降舵/%,滚转舵/%,方向舵/%,攻　角/deg,侧滑角/deg,
0.00,7,1,1,0.00,72,163,35,-0.3,0,-0.0,0,0,0,0,520,0,0.0014832348,100,0.0,0,100,1,3,0.81,0,0,0,0,90.0,0.1,
0.06,110,30,30,0.02,72,168,39,-0.0,1,0.99,0,2740,13,356,2740,3270,2.4101326,100,26.5,0,100,1,3,2.35,0,-6,-1,-3,10.3,0.1,
0.21,110,33,33,0.03,72,168,39,0.0,3,0.98,0,2745,14,384,2739,3262,3.784029,100,26.0,0,100,1,3,2.36,0,-19,-1,-4,10.2,0.0,
0.33,110,34,34,0.03,72,168,40,0.0,4,0.99,0,2749,15,412,2743,3264,4.2389917,100,25.6,0,100,1,3,2.36,0,-27,-1,-4,10.3,0.0,
0.43,110,36,36,0.03,72,168,40,-0.0,4,0.98,0,2753,16,440,2748,3272,3.6311445,100,25.2,0,100,1,3,2.36,0,-15,-1,-4,10.3,0.0,
0.56,110,38,38,0.03,72,169,40,-0.0,4,0.98,0,2757,16,441,2757,3288,4.115478,100,24.8,0,100,1,3,2.37,0,-20,-1,-3,10.3,0.0,
0.66,110,39,39,0.03,72,169,40,-0.0,4,0.99,0,2761,17,469,2765,3305,3.6324036,100,24.5,0,100,1,3,2.37,0,-5,-1,0,10.3,0.1,
0.80,110,41,41,0.03,72,169,40,0.0,5,0.99,0,2764,18,497,2777,3332,4.1769505,100,24.3,0,100,1,3,2.37,0,-20,-1,-3,10.2,0.1,
0.90,110,43,43,0.03,72,169,41,0.0,5,0.98,0,2767,19,525,2786,3351,4.1141133,100,24.2,0,100,1,3,2.38,0,2,-1,-2,10.3,0.1,
1.01,110,44,44,0.04,72,169,41,0.0,5,0.97,0,2770,20,554,2793,3370,4.3969526,100,24.1,0,100,1,3,2.38,0,-17,0,-2,10.3,0.2,
1.11,110,46,46,0.04,72,170,41,-0.0,5,0.98,0,2772,21,582,2799,3387,3.7502863,100,24.1,0,100,1,3,2.38,0,10,0,2,10.3,0.2,
1.23,110,47,47,0.04,72,170,41,-0.0,5,0.98,0,2773,21,582,2803,3401,4.178346,100,24.2,0,100,1,3,2.38,0,-10,-1,5,10.3,0.2,
1.33,110,49,49,0.04,72,170,41,0.0,5,0.99,0,2776,22,610,2806,3412,3.72681,100,24.3,0,100,1,3,2.39,0,-16,0,2,10.3,0.2,
1.44,110,51,51,0.04,72,170,41,0.0,7,0.99,0,2777,23,638,2807,3421,5.059616,100,24.5,0,100,1,3,2.39,0,10,0,6,10.3,0.2,
1.54,110,52,53,0.04,72,170,42,0.0,4,0.98,0,2780,24,667,2806,3424,3.044619,100,24.6,0,100,1,3,2.39,0,3,0,5,10.3,0.2,
1.66,110,54,54,0.04,72,171,42,0.0,8,0.99,0,2781,24,667,2805,3425,5.125546,100,24.7,0,100,1,3,2.39,0,23,0,2,10.3,0.1,
1.76,110,56,56,0.05,72,171,42,0.0,6,0.98,0,2783,25,695,2802,3424,3.7484708,100,24.8,0,100,1,3,2.39,0,3,0,2,10.3,0.1,
1.88,110,58,58,0.05,72,171,42,0.0,7,0.98,0,2785,26,724,2799,3421,4.243624,100,24.9,0,100,1,3,2.40,0,3,0,0,10.3,0.1,
1.98,110,59,59,0.05,72,171,42,-0.0,6,0.98,0,2786,26,724,2797,3418,3.6863787,100,24.9,0,100,1,3,2.40,0,17,0,-1,10.3,0.0,
2.09,110,61,61,0.05,72,171,42,-0.0,8,0.98,0,2788,27,752,2794,3413,5.068656,100,24.9,0,100,1,3,2.40,0,3,0,-1,10.4,0.0,
2.19,110,62,62,0.05,72,172,43,-0.0,6,0.98,0,2789,28,781,2792,3409,3.6794565,100,24.8,0,100,1,3,2.40,0,10,0,0,10.3,0.0,
2.31,110,64,64,0.05,72,172,43,-0.0,7,0.99,0,2791,28,781,2791,3405,4.2251925,100,24.8,0,100,1,3,2.40,0,17,0,0,10.3,0.0,
2.41,110,65,65,0.05,72,172,43,-0.0,7,0.99,0,2792,29,809,2790,3403,3.7269592,100,24.7,0,100,1,3,2.40,0,-5,0,0,10.3,0.0,
2.51,110,67,67,0.05,72,172,43,-0.0,8,0.98,0,2794,30,838,2790,3401,4.1861014,100,24.6,0,100,1,3,2.40,0,2,0,0,10.3,0.0,
2.61,110,68,68,0.06,72,172,43,0.0,8,0.99,0,2795,30,838,2791,3401,4.176244,100,24.5,0,100,1,3,2.41,0,9,0,0,10.3,0.1,
2.73,110,70,70,0.06,72,172,43,-0.0,7,0.98,0,2795,31,866,2792,3402,3.538725,100,24.4,0,100,1,3,2.41,0,-11,0,-1,10.3,0.1,
2.86,110,72,72,0.06,72,173,44,-0.0,10,1.0,0,2795,32,894,2794,3405,4.9993873,100,24.3,0,100,1,3,2.41,0,12,0,0,10.4,0.1,
2.96,110,74,74,0.06,72,173,44,0.0,6,0.99,0,2794,33,922,2795,3407,3.019333,100,24.2,0,100,1,3,2.41,0,-20,0,-3,10.3,0.1,
3.06,110,75,75,0.06,72,173,44,0.0,9,0.98,0,2795,33,922,2796,3409,4.154413,100,24.2,0,100,1,3,2.41,0,1,0,0,10.3,0.1,
3.19,110,77,77,0.06,72,173,44,0.0,10,0.99,0,2795,34,950,2798,3414,4.944008,100,24.2,0,100,1,3,2.41,0,40,0,-2,10.4,0.1,
3.29,110,79,79,0.06,72,174,44,0.0,7,0.96,0,2795,35,978,2799,3416,3.0123954,100,24.1,0,100,1,3,2.41,0,20,0,-1,10.4,0.1,
3.43,110,80,81,0.07,72,174,45,-0.0,11,0.99,0,2795,36,1006,2800,3419,4.99298,100,24.1,0,100,1,3,2.41,0,-11,0,-2,10.4,0.1,
3.53,110,82,82,0.07,72,174,45,0.0,8,0.98,0,2795,37,1034,2800,3420,3.7112322,100,24.1,0,100,1,3,2.41,0,-11,0,-1,10.3,0.1,
3.66,110,84,84,0.07,72,174,45,0.0,10,0.99,0,2796,38,1062,2800,3421,4.1776657,100,24.1,0,100,1,3,2.41,0,-4,0,-3,10.3,0.1,
3.78,110,86,86,0.07,72,174,45,0.0,10,0.97,0,2794,38,1061,2799,3423,4.3439865,100,24.1,0,100,1,3,2.41,0,-23,0,-3,10.3,0.1,
3.89,110,87,87,0.07,72,175,45,-0.0,9,0.98,0,2795,39,1090,2799,3414,3.5887752,100,24.1,0,100,1,3,2.41,0,-11,0,0,10.4,0.1,
3.99,110,89,89,0.07,72,175,45,0.0,9,1.01,0,2795,40,1118,2799,3406,3.6850483,100,24.1,0,100,1,3,2.41,0,-22,0,0,10.3,0.1,
4.09,110,90,90,0.07,72,175,46,0.0,10,0.97,0,2796,40,1118,2799,3398,4.1019135,100,24.1,0,100,1,3,2.41,0,-40,0,-4,10.3,0.1,
4.23,110,92,92,0.08,72,175,46,0.0,10,0.99,0,2796,41,1146,2799,3388,4.118713,100,24.1,0,100,1,3,2.41,0,-12,0,-2,10.3,0.1,
4.33,110,94,94,0.08,72,175,46,0.0,9,0.97,0,2796,41,1146,2800,3381,3.578418,100,24.1,0,100,1,3,2.41,0,-24,0,-2,10.3,0.1,
4.46,110,96,96,0.08,72,176,46,-0.0,11,1.01,0,2796,42,1174,2800,3371,4.123348,100,24.1,0,100,1,3,2.41,0,-5,0,-1,10.4,0.0,
4.56,110,97,97,0.08,72,176,46,0.0,10,1.0,0,2795,43,1202,2800,3365,3.6996894,100,24.1,0,100,1,3,2.41,0,-25,0,0,10.3,0.0,
4.66,110,98,98,0.08,72,176,46,0.0,11,0.99,0,2796,43,1202,2800,3358,4.013005,100,24.1,0,100,1,3,2.41,0,-11,0,-4,10.3,0.0,
4.79,110,100,100,0.08,72,176,47,-0.0,11,0.97,0,2796,44,1230,2800,3349,3.9982796,100,24.1,0,100,1,3,2.41,0,-7,0,-2,10.4,0.0,
4.89,110,102,102,0.08,72,176,47,0.0,10,1.01,0,2796,44,1230,2800,3344,3.566911,100,24.1,0,100,1,3,2.41,0,2,0,2,10.4,0.0,
4.99,110,103,103,0.08,72,177,47,0.0,11,0.98,0,2795,45,1258,2800,3337,3.9982371,100,24.1,0,100,1,3,2.41,0,-22,0,-3,10.3,0.0,
5.14,110,105,105,0.09,72,177,47,0.0,12,0.98,0,2795,46,1286,2800,3326,3.9959273,100,24.1,0,100,1,3,2.41,0,-25,0,-3,10.3,0.0,
5.21,110,106,106,0.09,72,177,47,0.0,11,0.98,0,2795,46,1285,2800,3320,3.6935086,100,24.1,0,100,1,3,2.41,0,-20,0,-4,10.4,0.0,
5.33,110,108,108,0.09,72,177,47,-0.0,10,0.98,1,2796,47,1314,2800,3312,3.479527,100,24.1,0,100,1,3,2.41,0,-2,0,-2,10.4,0.1,
