时间/s,节流阀/%,表　速/kph,真空速/kph,马赫数/Ma,高　度/m,温　度/℃,油　温/℃,爬升率/m/s,ＳＥＰ*/m/s,过　载/G,滚转率/deg/s,功　率/bhp,桨效率/%,轴功率*/bhp,转　速/rpm,推　力/kg,加速度*/m/s^2,桨　距/%,桨距角/deg,散热器/%,混合比/%,增压器/档,磁电机/档,进气压/ata,襟　翼/%,升降舵/%,滚转舵/%,方向舵/%,攻　角/deg,侧滑角/deg,
0.00,110,1,1,0.00,72,163,35,-0.3,0,0.02,0,0,0,0,541,0,0.0024510806,100,0.0,0,100,1,3,1.79,0,0,0,0,90.0,0.2,
0.05,110,32,33,0.03,72,168,40,0.0,1,0.98,0,2790,14,390,2737,3263,2.581401,100,26.4,0,100,1,3,2.41,0,0,0,-5,10.3,0.7,
0.17,110,34,34,0.03,72,169,40,0.0,4,0.98,0,2792,15,418,2742,3266,4.438177,100,25.8,0,100,1,3,2.41,0,0,0,-5,10.3,0.8,
0.29,110,36,36,0.03,72,169,40,-0.0,3,0.98,0,2793,15,418,2748,3275,3.5138497,100,25.4,0,100,1,3,2.41,0,0,0,-5,10.3,0.8,
0.41,110,38,38,0.03,72,169,40,-0.0,4,0.98,0,2794,16,447,2759,3294,4.2310047,100,24.9,0,100,1,3,2.41,0,0,0,-5,10.3,0.9,
0.52,110,39,39,0.03,72,169,40,-0.0,4,0.99,0,2795,17,475,2770,3317,3.6105697,100,24.6,0,100,1,3,2.41,0,0,0,-5,10.3,1.0,
0.62,110,41,41,0.03,72,169,40,0.0,4,0.99,0,2795,18,503,2778,3334,3.6087692,100,24.4,0,100,1,3,2.41,0,0,0,-5,10.3,1.0,
0.75,110,43,43,0.03,72,170,41,0.0,6,0.98,0,2796,19,531,2790,3363,4.9159603,100,24.2,0,100,1,3,2.41,0,0,0,-5,10.3,1.1,
0.85,110,44,44,0.04,72,170,41,0.0,4,0.98,0,2796,20,559,2798,3383,2.9942505,100,24.2,0,100,1,3,2.41,0,0,0,-5,10.3,1.2,
0.97,110,46,46,0.04,72,170,41,0.0,6,0.98,0,2796,20,559,2803,3400,5.0516887,100,24.3,0,100,1,3,2.41,0,0,0,-5,10.3,1.2,
1.09,110,48,48,0.04,72,170,41,-0.0,6,0.98,0,2794,21,586,2808,3415,4.345183,100,24.4,0,100,1,3,2.41,0,0,0,-5,10.3,1.3,
1.22,110,49,49,0.04,72,170,41,0.0,5,0.99,0,2794,22,614,2809,3424,3.7060523,100,24.5,0,100,1,3,2.41,0,0,0,-5,10.3,1.4,
1.31,110,51,51,0.04,72,171,42,0.0,5,0.99,0,2794,23,642,2809,3429,3.7437024,100,24.7,0,100,1,3,2.41,0,0,0,-5,10.3,1.5,
1.42,110,53,53,0.04,72,171,42,0.0,7,0.98,0,2794,24,670,2807,3431,4.717162,100,24.8,0,100,1,3,2.41,0,0,0,-5,10.3,1.6,
1.52,110,54,54,0.04,72,171,42,0.0,5,0.99,0,2794,24,670,2805,3429,3.1776693,100,24.9,0,100,1,3,2.41,0,0,0,-5,10.3,1.6,
1.62,110,56,56,0.05,72,171,42,0.0,7,0.98,0,2793,25,698,2802,3426,4.248647,100,25.0,0,100,1,3,2.41,0,0,0,-5,10.3,1.7,
1.76,110,58,58,0.05,72,172,42,0.0,8,0.98,0,2794,26,726,2797,3420,4.9713297,100,25.0,0,100,1,3,2.41,0,0,0,-5,10.3,1.8,
1.87,110,59,59,0.05,72,172,43,-0.0,6,0.98,1,2793,27,754,2794,3415,3.6573246,100,25.0,0,100,1,3,2.41,0,0,0,-5,10.3,1.9,
1.99,110,61,61,0.05,72,172,43,-0.0,7,0.99,0,2794,27,754,2791,3410,4.423175,100,25.0,0,100,1,3,2.41,0,0,0,-5,10.3,2.0,
2.09,110,63,63,0.05,72,172,43,-0.0,6,0.99,0,2794,28,782,2790,3405,3.6536412,100,24.9,0,100,1,3,2.41,0,0,0,-5,10.3,2.0,
2.23,110,64,64,0.05,72,172,43,-0.0,7,0.98,0,2794,29,810,2789,3401,4.091448,100,24.8,0,100,1,3,2.41,0,0,0,-5,10.3,2.1,
2.32,110,66,66,0.05,72,173,43,-0.0,7,0.99,0,2795,29,810,2789,3399,3.626807,100,24.6,0,100,1,3,2.41,0,0,0,-5,10.3,2.2,
2.42,110,67,68,0.05,72,173,43,0.0,7,0.98,0,2794,30,838,2789,3398,3.8333352,100,24.5,0,100,1,3,2.41,0,0,0,-5,10.3,2.2,
