时间/s,节流阀/%,表　速/kph,真空速/kph,马赫数/Ma,高　度/m,温　度/℃,油　温/℃,爬升率/m/s,ＳＥＰ*/m/s,过　载/G,滚转率/deg/s,功　率/bhp,桨效率/%,轴功率*/bhp,转　速/rpm,推　力/kg,加速度*/m/s^2,桨　距/%,桨距角/deg,散热器/%,混合比/%,增压器/档,磁电机/档,进气压/ata,襟　翼/%,升降舵/%,滚转舵/%,方向舵/%,攻　角/deg,侧滑角/deg,
2.09,100,427,443,0.36,749,256,89,-31.8,-22,4.11,0,4179,91,3803,2800,2356,0.8256401,100,31.7,16,100,1,3,1.79,0,66,0,0,12.1,0.3,
2.22,100,428,443,0.36,745,256,89,-32.6,-16,4.12,0,4179,92,3845,2801,2363,1.3450848,100,31.7,16,100,1,3,1.79,0,65,0,0,12.1,0.3,
2.34,100,428,444,0.36,741,256,89,-33.3,-20,4.13,0,4180,92,3845,2801,2370,1.1115855,100,31.8,16,100,1,3,1.79,0,65,0,0,12.1,0.3,
2.43,100,428,444,0.36,738,256,89,-33.8,-20,4.13,1,4178,92,3843,2801,2373,1.1019723,100,31.8,16,100,1,3,1.79,0,65,0,0,12.1,0.4,
2.55,100,429,444,0.36,733,256,89,-34.4,-15,4.15,1,4177,92,3841,2801,2373,1.559061,100,31.8,16,100,1,3,1.79,0,65,0,0,12.1,0.4,
2.65,100,429,445,0.37,730,256,89,-34.9,-20,4.16,1,4177,92,3843,2800,2370,1.1682614,100,31.8,15,100,1,3,1.79,0,65,0,0,12.1,0.4,
2.78,100,430,445,0.37,725,256,89,-35.4,-18,4.16,1,4176,92,3842,2800,2362,1.4219927,100,31.9,15,100,1,3,1.79,0,65,0,0,12.1,0.4,
2.88,100,431,446,0.37,722,256,89,-35.8,-21,4.17,1,4177,92,3843,2799,2356,1.227555,100,31.9,15,100,1,3,1.79,0,65,9,0,12.1,0.4,
3.02,100,431,446,0.37,717,256,89,-36.3,-22,4.14,5,4174,92,3840,2800,2351,1.125947,100,31.9,15,100,1,3,1.79,0,65,64,0,12.1,0.4,
3.12,100,431,447,0.37,713,256,89,-36.6,-28,4.13,13,4176,92,3842,2800,2350,0.70852655,100,31.9,15,100,1,3,1.79,0,65,94,0,12.1,0.5,
3.23,100,432,447,0.37,709,256,89,-37.1,-17,4.18,17,4175,92,3841,2800,2347,1.6064517,100,31.9,15,100,1,3,1.79,0,65,39,0,12.1,0.7,
3.33,100,432,447,0.37,706,256,89,-37.5,-24,4.19,15,4177,92,3843,2800,2343,1.1225014,100,31.9,15,100,1,3,1.79,0,65,7,0,12.0,0.8,
3.47,100,433,448,0.37,700,256,89,-38.2,-18,4.21,11,4177,92,3843,2800,2341,1.6320866,100,31.9,15,100,1,3,1.79,0,65,1,0,12.1,0.8,
3.59,100,434,449,0.37,696,256,89,-38.9,-23,4.24,8,4179,92,3845,2800,2341,1.2587751,100,31.9,15,100,1,3,1.79,0,66,0,0,12.1,0.7,
3.68,100,434,449,0.37,692,256,89,-39.4,-23,4.25,7,4177,92,3842,2800,2341,1.3094969,100,32.0,15,100,1,3,1.79,0,66,0,0,12.1,0.6,
3.82,100,435,450,0.37,686,256,89,-40.3,-17,4.27,5,4174,92,3840,2800,2339,1.8729048,100,32.0,15,100,1,3,1.79,0,66,0,0,12.1,0.3,
3.92,100,436,450,0.37,683,256,89,-41.0,-26,4.28,5,4177,92,3843,2800,2335,1.221966,100,32.0,15,100,1,3,1.79,0,65,0,0,12.1,0.2,
4.05,100,436,451,0.37,677,256,89,-41.8,-17,4.27,4,4174,92,3840,2800,2331,1.9992089,100,32.0,15,100,1,3,1.79,0,66,0,0,12.1,0.1,
4.15,100,437,451,0.37,672,256,89,-42.5,-24,4.31,4,4175,92,3841,2800,2327,1.4798627,100,32.0,15,100,1,3,1.79,0,66,0,0,12.1,0.1,
4.28,100,438,452,0.37,667,256,89,-43.3,-20,4.3,4,4174,92,3840,2800,2323,1.8281834,100,32.1,15,100,1,3,1.79,0,65,0,0,12.1,0.1,
4.38,100,438,453,0.37,663,256,89,-43.9,-22,4.32,3,4176,92,3842,2800,2318,1.745037,100,32.1,15,100,1,3,1.79,0,66,0,0,12.1,0.2,
4.48,100,439,453,0.37,658,256,89,-44.5,-21,4.32,3,4176,92,3842,2800,2314,1.907532,100,32.1,15,100,1,3,1.79,0,66,0,0,12.1,0.2,
4.62,100,440,454,0.37,652,256,89,-45.1,-21,4.35,2,4176,92,3842,2801,2312,1.9306443,100,32.1,15,100,1,3,1.79,0,65,0,0,12.1,0.3,
4.72,100,440,454,0.37,648,256,89,-45.6,-24,4.36,1,4178,92,3844,2801,2310,1.7323602,100,32.2,15,100,1,3,1.79,0,65,0,0,12.1,0.4,
4.82,100,441,455,0.37,643,256,89,-46.1,-23,4.36,0,4175,92,3841,2801,2309,1.8495136,100,32.2,15,100,1,3,1.79,0,65,-27,0,12.1,0.4,
4.95,100,442,456,0.37,637,256,89,-46.5,-27,4.32,8,4173,92,3839,2801,2309,1.5589269,100,32.2,15,100,1,3,1.79,0,66,-81,0,12.1,0.3,
5.05,100,442,456,0.37,632,256,89,-46.8,-31,4.33,17,4176,92,3842,2800,2309,1.2471086,100,32.2,15,100,1,3,1.79,0,65,-97,0,12.1,0.2,
5.18,100,443,457,0.37,626,256,89,-46.9,-24,4.33,25,4175,92,3841,2800,2303,1.7810295,100,32.3,15,100,1,3,1.79,0,64,-100,0,12.1,0.1,
5.28,100,444,457,0.37,621,256,89,-46.8,-27,4.34,31,4171,92,3837,2800,2296,1.597199,100,32.3,15,100,1,3,1.79,0,64,-100,0,12.0,0.4,
5.40,100,444,458,0.38,616,256,89,-46.3,-26,4.36,37,4173,92,3839,2800,2290,1.6203594,100,32.3,15,100,1,3,1.79,0,63,-100,0,11.9,0.6,
5.53,100,445,458,0.38,610,256,89,-45.3,-27,4.38,42,4173,92,3839,2800,2288,1.4715031,100,32.3,15,100,1,3,1.79,0,63,-100,0,11.9,0.8,
5.64,100,445,458,0.38,605,256,89,-44.2,-30,4.4,45,4174,92,3839,2800,2287,1.1440002,100,32.3,15,100,1,3,1.79,0,62,-100,0,11.9,0.9,
5.77,100,446,459,0.38,600,256,89,-42.3,-28,4.41,48,4172,92,3838,2800,2288,1.1345162,100,32.3,15,100,1,3,1.79,0,62,-100,0,11.9,0.8,
5.87,100,446,459,0.38,595,256,89,-40.4,-30,4.42,50,4171,92,3837,2800,2288,0.80501735,100,32.4,15,100,1,3,1.79,0,62,-100,0,11.9,0.8,
5.98,100,446,459,0.38,591,256,89,-37.6,-25,4.46,49,4169,92,3835,2799,2287,0.9536829,100,32.4,15,100,1,3,1.79,0,61,-54,0,11.9,0.7,
6.08,100,447,459,0.38,588,256,89,-35.0,-28,4.45,43,4170,92,3836,2799,2284,0.5815028,100,32.4,15,100,1,3,1.79,0,62,-13,0,11.9,0.6,
6.22,100,447,460,0.38,583,256,89,-31.5,-22,4.45,35,4169,92,3835,2799,2280,0.73945963,100,32.4,15,100,1,3,1.79,0,62,3,7,11.9,0.3,
6.32,100,447,460,0.38,580,256,89,-28.3,-25,4.44,30,4167,92,3833,2799,2279,0.22079161,100,32.4,15,100,1,3,1.79,0,63,20,40,12.0,0.3,
6.45,100,447,460,0.38,576,256,89,-24.4,-26,4.43,22,4168,92,3835,2799,2280,-0.1491743,100,32.4,15,100,1,3,1.79,0,63,27,39,11.9,1.4,
6.55,100,447,460,0.38,574,256,89,-21.1,-36,4.4,12,4165,92,3832,2798,2288,-1.1553886,100,32.4,15,100,1,3,1.79,0,64,44,31,11.9,2.7,
6.68,100,447,459,0.38,571,256,89,-17.2,-46,4.46,7,4162,93,3871,2797,2304,-2.294771,100,32.4,15,100,1,3,1.79,0,51,91,23,11.9,4.2,
6.78,100,446,459,0.38,570,256,89,-14.0,3,4.36,26,4161,92,3829,2796,2290,1.3043591,100,32.3,15,100,1,3,1.79,0,41,99,8,11.2,4.7,
6.89,100,446,458,0.38,569,256,89,-11.1,51,4.0,43,4164,90,3747,2797,2240,4.8654075,100,32.3,15,100,1,3,1.79,0,40,100,10,10.0,4.3,
7.02,100,446,458,0.38,567,256,89,-8.2,37,3.62,58,4172,88,3671,2801,2207,3.512039,100,32.3,15,100,1,3,1.79,0,47,100,29,8.9,3.3,
7.12,100,445,458,0.38,567,256,89,-6.1,-6,3.66,64,4177,89,3717,2804,2233,-0.009242059,100,32.3,15,100,1,3,1.79,0,48,100,28,8.8,2.5,
7.22,100,445,457,0.37,566,256,89,-4.1,-25,3.87,69,4172,92,3838,2804,2285,-1.6602721,100,32.4,15,100,1,3,1.79,0,42,100,18,9.2,2.0,
7.35,100,444,457,0.37,566,256,89,-2.0,-2,3.91,73,4164,93,3873,2802,2320,0.02171062,100,32.5,15,100,1,3,1.79,0,28,100,0,9.1,1.3,
7.45,100,444,456,0.37,566,256,89,-0.9,30,3.53,76,4158,92,3826,2799,2300,2.4345124,100,32.5,15,100,1,3,1.79,0,24,100,-19,8.1,0.5,
7.58,100,444,456,0.37,565,256,89,-0.4,38,2.87,76,4159,90,3743,2798,2253,2.9578063,100,32.5,15,100,1,3,1.78,0,18,100,-19,6.1,1.2,
7.68,100,444,456,0.37,565,256,89,-0.5,22,2.5,74,4163,90,3746,2799,2237,1.7581115,100,32.5,15,100,1,3,1.79,0,14,100,-18,5.0,2.1,
7.78,100,444,456,0.37,565,256,89,-0.9,15,2.09,70,4162,89,3704,2800,2232,1.252466,100,32.5,15,100,1,3,1.79,0,9,100,-22,3.7,3.1,
7.92,100,444,456,0.37,565,256,89,-1.8,10,1.52,67,4164,90,3747,2801,2240,0.9112796,100,32.5,15,100,1,3,1.79,0,3,100,-29,1.9,4.0,
8.02,100,444,457,0.37,565,256,89,-2.5,5,1.19,65,4164,90,3748,2801,2248,0.57686645,100,32.6,15,100,1,3,1.79,0,0,100,-31,0.9,4.4,
8.14,100,445,457,0.37,565,256,89,-3.7,3,0.75,63,4163,91,3789,2801,2258,0.5155516,100,32.6,15,100,1,3,1.79,0,-5,100,-32,0.4,4.8,
8.27,100,445,458,0.37,564,256,89,-4.7,2,0.35,61,4160,91,3786,2800,2261,0.517252,100,32.6,15,100,1,3,1.79,0,-11,100,-33,1.7,5.0,
8.37,100,446,458,0.38,564,256,89,-5.5,1,0.04,60,4161,91,3787,2799,2257,0.53241086,100,32.6,15,100,1,3,1.79,0,-15,100,-32,2.5,5.0,
8.50,100,447,459,0.38,563,256,89,-6.5,3,-0.28,60,4161,90,3745,2798,2244,0.7445764,100,32.6,15,100,1,3,1.79,0,-21,100,-31,3.6,4.9,
8.60,100,447,459,0.38,562,256,89,-6.9,3,-0.47,60,4161,90,3745,2798,2237,0.78391063,100,32.6,15,100,1,3,1.79,0,-23,100,-29,4.1,4.7,
8.73,100,448,460,0.38,561,256,89,-7.4,8,-0.73,61,4164,90,3748,2799,2227,1.1996833,100,32.6,15,100,1,3,1.79,0,-27,100,-26,4.9,4.2,
8.83,100,448,460,0.38,560,256,89,-7.5,3,-0.9,62,4166,90,3750,2800,2226,0.8261861,100,32.6,15,100,1,3,1.79,0,-30,100,-22,5.4,3.8,
8.93,100,449,461,0.38,560,256,89,-7.6,9,-1.01,62,4167,90,3750,2801,2226,1.2665125,100,32.7,15,100,1,3,1.79,0,-31,100,-19,5.7,3.3,
9.07,100,449,461,0.38,559,256,89,-7.4,14,-1.14,64,4168,90,3751,2801,2230,1.6305664,100,32.7,15,100,1,3,1.79,0,-33,100,-13,6.1,2.5,
9.17,100,450,462,0.38,558,255,89,-7.2,6,-1.2,66,4167,90,3749,2801,2233,1.037332,100,32.7,15,100,1,3,1.79,0,-33,100,-7,6.3,1.8,
9.27,100,450,462,0.38,557,255,89,-7.1,12,-1.23,67,4164,91,3788,2801,2234,1.4818811,100,32.7,15,100,1,3,1.79,0,-33,100,-3,6.4,1.2,
9.40,100,451,463,0.38,556,255,89,-6.7,16,-1.23,70,4163,91,3789,2800,2230,1.7556964,100,32.8,15,100,1,3,1.79,0,-31,100,4,6.4,0.0,
9.50,100,451,463,0.38,556,255,89,-6.5,7,-1.17,73,4161,91,3786,2800,2226,1.0587845,100,32.8,15,100,1,3,1.79,0,-30,100,10,6.2,0.9,
9.63,100,452,464,0.38,555,255,89,-6.4,14,-1.06,77,4162,90,3745,2800,2220,1.5785284,100,32.8,15,100,1,3,1.79,0,-27,100,18,5.9,2.1,
9.73,100,452,464,0.38,554,255,89,-6.5,7,-0.93,80,4162,90,3746,2800,2217,1.0126165,100,32.8,15,100,1,3,1.79,0,-23,100,25,5.5,3.0,
9.87,100,453,465,0.38,553,255,89,-6.8,6,-0.71,84,4163,90,3747,2800,2214,0.99931234,100,32.9,15,100,1,3,1.79,0,-19,100,32,4.8,4.2,
9.97,100,453,465,0.38,552,255,89,-7.2,2,-0.5,87,4161,90,3745,2800,2214,0.70462686,100,32.9,15,100,1,3,1.79,0,-14,100,37,4.2,5.2,
10.10,100,454,466,0.38,552,255,89,-7.9,2,-0.18,91,4160,91,3785,2800,2214,0.71849906,100,32.9,15,100,1,3,1.79,0,-6,100,42,3.2,6.2,
10.20,100,454,467,0.38,551,255,89,-8.5,-1,0.15,94,4160,91,3786,2799,2212,0.5698378,100,32.9,15,100,1,3,1.79,0,-1,100,50,2.3,6.9,
10.30,100,455,467,0.38,550,255,89,-9.3,-7,0.49,97,4163,91,3788,2799,2213,0.15862799,100,32.9,15,100,1,3,1.79,0,1,100,64,1.3,7.6,
10.40,100,455,468,0.38,549,255,89,-10.0,-21,0.81,101,4161,91,3787,2799,2219,-0.824907,100,32.9,14,100,1,3,1.79,0,5,100,67,0.3,8.4,
10.53,100,456,468,0.38,547,255,89,-10.3,-28,1.28,106,4160,92,3827,2798,2229,-1.3435647,100,32.9,14,100,1,3,1.79,0,12,100,53,1.0,9.3,
10.64,100,456,469,0.38,546,255,89,-10.2,-13,1.74,111,4158,92,3825,2797,2225,-0.18350732,100,32.9,14,100,1,3,1.78,0,16,100,49,2.4,9.5,
10.73,100,457,469,0.38,545,255,89,-9.7,6,2.16,115,4158,91,3783,2797,2205,1.1784905,100,32.9,14,100,1,3,1.79,0,20,100,52,3.6,9.1,
10.87,100,457,469,0.38,544,255,89,-8.4,15,2.59,116,4164,90,3747,2798,2182,1.813931,100,32.8,15,100,1,3,1.79,0,24,100,50,4.8,8.1,
10.97,100,457,469,0.38,543,255,89,-6.8,15,2.84,115,4166,89,3708,2800,2174,1.653103,100,32.8,15,100,1,3,1.79,0,26,100,42,5.6,7.1,
11.07,100,457,469,0.38,543,255,89,-4.9,21,3.0,113,4170,89,3731,2802,2178,1.9552616,100,32.9,15,100,1,3,1.79,0,26,100,33,6.0,5.9,
11.20,100,457,469,0.38,542,255,89,-2.4,25,3.06,109,4171,90,3754,2803,2191,2.0492358,100,32.9,15,100,1,3,1.79,0,25,100,23,6.2,4.4,
11.30,100,457,469,0.38,542,255,89,-0.3,23,2.97,105,4167,91,3792,2803,2203,1.7298107,100,33.0,15,100,1,3,1.79,0,23,100,15,6.0,3.1,
11.44,100,457,469,0.38,542,255,89,1.8,23,2.8,99,4165,91,3790,2802,2212,1.62108,100,33.1,15,100,1,3,1.79,0,19,100,6,5.5,1.7,
11.53,100,456,469,0.38,543,255,89,3.2,18,2.6,94,4161,91,3786,2801,2214,1.0924398,100,33.1,15,100,1,3,1.79,0,16,100,-1,4.8,0.6,
11.68,100,456,468,0.38,543,255,89,4.4,16,2.23,87,4157,91,3782,2799,2206,0.87241125,100,33.1,14,100,1,3,1.78,0,11,100,-9,3.8,0.8,
11.77,100,456,468,0.38,544,255,89,4.8,12,2.01,82,4154,90,3760,2798,2198,0.54306245,100,33.1,14,100,1,3,1.78,0,9,82,-13,3.1,1.4,
11.87,100,456,468,0.38,544,255,89,4.9,12,1.7,68,4154,90,3738,2798,2186,0.55974513,100,33.1,14,100,1,3,1.78,0,6,36,-18,2.2,2.1,
11.98,100,457,469,0.38,545,255,89,4.7,16,1.41,43,4155,89,3698,2798,2172,0.839874,100,33.1,14,100,1,3,1.78,0,4,-19,-22,1.3,2.7,
12.08,100,457,469,0.38,545,255,89,4.3,9,1.18,17,4159,89,3701,2799,2166,0.3347209,100,33.1,14,100,1,3,1.79,0,3,-64,-25,0.7,3.0,
12.22,100,457,469,0.38,546,255,89,3.7,7,1.02,16,4163,89,3704,2800,2170,0.27968055,100,33.1,14,100,1,3,1.79,0,3,-96,-27,0.2,3.4,
12.32,100,457,469,0.38,546,255,89,3.3,4,0.97,37,4162,90,3746,2800,2178,0.0722225,100,33.1,14,100,1,3,1.79,0,3,-99,-28,0.1,3.7,
12.45,100,457,470,0.38,546,255,89,2.8,3,0.99,56,4161,90,3744,2800,2187,0.036904786,100,33.1,14,100,1,3,1.79,0,4,-100,-29,0.1,4.1,
12.55,100,458,470,0.38,547,255,89,2.5,3,1.06,68,4160,90,3744,2799,2190,0.039700747,100,33.2,14,100,1,3,1.79,0,5,-100,-30,0.3,4.3,
12.65,100,458,470,0.39,547,255,89,2.3,3,1.17,76,4158,90,3742,2799,2190,0.061471567,100,33.2,14,100,1,3,1.79,0,7,-100,-29,0.7,4.5,
12.78,100,458,470,0.39,547,255,89,2.4,4,1.35,84,4156,90,3741,2798,2184,0.1163867,100,33.2,14,100,1,3,1.79,0,9,-100,-29,1.2,4.6,
12.88,100,458,470,0.39,547,255,89,2.7,5,1.49,88,4155,90,3740,2798,2178,0.15485369,100,33.1,14,100,1,3,1.79,0,10,-100,-28,1.6,4.5,
12.98,100,458,470,0.39,548,255,89,3.2,6,1.64,92,4158,90,3742,2798,2174,0.23301831,100,33.1,14,100,1,3,1.79,0,11,-100,-26,2.0,4.3,
13.12,100,458,470,0.39,548,255,89,4.1,8,1.79,94,4158,90,3742,2799,2170,0.28890085,100,33.1,14,100,1,3,1.79,0,12,-100,-23,2.4,3.9,
13.22,100,458,470,0.39,549,255,89,5.0,9,1.87,94,4158,90,3742,2799,2170,0.30437237,100,33.1,14,100,1,3,1.79,0,12,-100,-19,2.7,3.5,
13.35,100,458,470,0.39,549,255,89,6.1,11,1.93,92,4159,90,3743,2800,2172,0.39707556,100,33.1,14,100,1,3,1.79,0,12,-82,-14,2.9,2.8,
13.45,100,458,470,0.39,550,255,89,7.0,15,1.93,81,4161,90,3745,2800,2174,0.59398687,100,33.2,14,100,1,3,1.79,0,12,-36,-10,2.8,2.2,
13.55,100,458,470,0.39,551,255,89,7.7,20,1.86,62,4160,90,3744,2800,2173,0.9139342,100,33.2,14,100,1,3,1.79,0,10,9,-6,2.6,1.6,
13.68,100,458,471,0.39,552,255,89,8.4,18,1.73,35,4159,90,3743,2800,2173,0.7388269,100,33.2,14,100,1,3,1.79,0,9,36,-3,2.3,1.0,
13.78,100,458,471,0.39,553,255,89,8.7,15,1.62,17,4160,90,3744,2800,2174,0.47735313,100,33.2,14,100,1,3,1.79,0,8,47,-1,1.9,0.7,
13.88,100,458,471,0.39,554,255,89,9.0,13,1.51,4,4158,90,3742,2800,2176,0.2851731,100,33.2,14,100,1,3,1.79,0,7,88,1,1.6,0.4,
14.00,100,458,471,0.39,555,255,89,9.2,10,1.38,27,4157,90,3741,2799,2177,0.06880294,100,33.2,14,100,1,3,1.79,0,6,99,2,1.3,0.1,
14.12,100,458,471,0.39,556,255,89,9.3,9,1.31,42,4158,90,3742,2799,2176,-0.043742903,100,33.2,14,100,1,3,1.78,0,6,100,3,1.0,0.1,
14.22,100,458,471,0.39,557,255,89,9.4,8,1.25,53,4157,90,3741,2799,2174,-0.106295556,100,33.2,14,100,1,3,1.78,0,5,100,3,0.9,0.2,
14.32,100,458,471,0.39,558,255,89,9.6,7,1.21,61,4156,90,3740,2798,2171,-0.15956019,100,33.2,14,100,1,3,1.78,0,5,100,3,0.7,0.3,
14.42,100,458,470,0.39,559,255,89,9.7,8,1.18,66,4159,90,3743,2798,2168,-0.15984157,100,33.2,14,100,1,3,1.78,0,5,91,2,0.7,0.4,
14.55,100,458,471,0.39,560,255,89,9.9,10,1.17,60,4157,90,3721,2799,2165,0.03386835,100,33.2,14,100,1,3,1.79,0,5,36,0,0.6,0.4,
14.65,100,458,471,0.39,561,255,89,10.1,15,1.16,46,4160,89,3702,2799,2162,0.34508288,100,33.2,14,100,1,3,1.79,0,5,-2,0,0.6,0.4,
14.78,100,458,471,0.39,562,255,89,10.3,15,1.14,27,4160,89,3703,2800,2162,0.362562,100,33.2,14,100,1,3,1.79,0,5,-36,-2,0.5,0.3,
14.88,100,458,471,0.39,563,255,89,10.4,12,1.12,6,4158,90,3742,2800,2164,0.119478665,100,33.2,14,100,1,3,1.79,0,4,-81,-3,0.5,0.3,
15.02,100,458,471,0.39,565,255,89,10.5,10,1.1,20,4158,90,3743,2800,2170,-0.05030638,100,33.2,14,100,1,3,1.79,0,4,-98,-2,0.4,0.2,
15.12,100,458,471,0.39,566,255,89,10.6,9,1.07,36,4159,90,3743,2799,2174,-0.12421596,100,33.3,14,100,1,3,1.79,0,4,-100,-2,0.4,0.2,
15.25,100,458,471,0.39,567,255,89,10.7,8,1.04,52,4158,90,3742,2799,2176,-0.19353342,100,33.3,14,100,1,3,1.78,0,4,-100,0,0.3,0.2,
15.35,100,458,471,0.39,568,255,89,10.7,8,1.05,58,4157,90,3742,2799,2174,-0.19351028,100,33.3,14,100,1,3,1.78,0,4,-100,0,0.3,0.2,
15.48,100,458,471,0.39,570,255,89,10.8,11,1.01,53,4158,90,3742,2798,2168,-0.017588003,100,33.2,14,100,1,3,1.78,0,4,-36,4,0.2,0.3,
15.60,100,458,471,0.39,571,255,89,10.7,14,0.99,40,4159,89,3701,2798,2162,0.2806803,100,33.2,14,100,1,3,1.78,0,3,9,7,0.1,0.4,
15.70,100,458,471,0.39,572,255,89,10.7,14,0.96,23,4159,89,3701,2799,2158,0.25755182,100,33.2,14,100,1,3,1.79,0,3,26,7,0.0,0.5,
15.80,100,458,471,0.39,573,255,89,10.6,14,0.95,10,4162,89,3704,2800,2158,0.23289263,100,33.2,14,100,1,3,1.79,0,3,27,7,0.0,0.7,
15.93,100,458,471,0.39,574,255,89,10.3,12,0.93,2,4161,90,3724,2800,2164,0.14861536,100,33.2,14,100,1,3,1.79,0,3,41,38,0.0,1.0,
16.03,100,459,472,0.39,575,255,89,10.1,5,0.93,11,4162,90,3746,2800,2170,-0.4035214,100,33.3,14,100,1,3,1.79,0,4,49,52,0.0,2.0,
16.17,100,459,472,0.39,577,255,89,10.0,-18,1.02,25,4158,91,3784,2799,2192,-2.1192596,100,33.3,14,100,1,3,1.78,0,5,44,46,0.2,4.4,
16.27,100,459,472,0.39,578,255,89,10.1,-33,1.13,32,4153,92,3821,2797,2208,-3.241765,100,33.3,14,100,1,3,1.78,0,5,34,41,0.4,5.8,
16.40,100,459,472,0.39,579,255,89,10.7,-37,1.32,41,4148,92,3816,2794,2213,-3.573714,100,33.2,14,100,1,3,1.78,0,7,14,21,1.0,7.5,
16.50,100,459,472,0.39,580,255,89,11.2,7,1.44,42,4151,91,3778,2793,2183,-0.30777878,100,33.1,14,100,1,3,1.78,0,9,3,33,1.4,7.7,
16.63,100,459,472,0.39,582,255,89,11.9,24,1.57,39,4158,89,3700,2795,2140,0.889619,100,33.1,14,100,1,3,1.78,0,11,-3,47,1.8,7.2,
16.77,100,459,472,0.39,583,255,89,12.7,21,1.66,35,4165,88,3665,2799,2128,0.6181445,100,33.0,14,100,1,3,1.79,0,11,-6,45,2.1,6.8,
16.87,100,459,472,0.39,585,255,89,13.4,18,1.71,31,4169,89,3690,2802,2142,0.34915847,100,33.0,14,100,1,3,1.79,0,11,-8,40,2.2,6.6,
16.97,100,458,472,0.39,586,255,89,14.1,20,1.72,28,4171,89,3733,2804,2166,0.42255676,100,33.1,14,100,1,3,1.79,0,10,-10,38,2.2,6.3,
17.10,100,458,471,0.39,588,255,89,14.9,21,1.71,25,4166,91,3790,2803,2196,0.4402303,100,33.1,14,100,1,3,1.79,0,10,-13,37,2.2,5.9,
