时间/s,节流阀/%,表　速/kph,真空速/kph,马赫数/Ma,高　度/m,温　度/℃,油　温/℃,爬升率/m/s,ＳＥＰ*/m/s,过　载/G,滚转率/deg/s,功　率/bhp,桨效率/%,轴功率*/bhp,转　速/rpm,推　力/kg,加速度*/m/s^2,桨　距/%,桨距角/deg,散热器/%,混合比/%,增压器/档,磁电机/档,进气压/ata,襟　翼/%,升降舵/%,滚转舵/%,方向舵/%,攻　角/deg,侧滑角/deg,
0.00,7,1,1,0.00,72,163,35,-0.3,0,-0.0,0,0,0,0,519,0,0.0015253796,100,0.0,0,100,1,3,0.81,0,0,0,0,90.0,0.1,
0.06,110,30,30,0.02,72,168,39,-0.0,1,0.99,0,2739,13,356,2742,3274,2.2980368,100,26.6,0,100,1,3,2.35,0,20,0,-2,10.3,0.2,
0.17,110,31,31,0.03,72,168,39,0.0,4,0.98,0,2743,14,384,2739,3265,4.4723372,100,26.3,0,100,1,3,2.36,0,13,0,-1,10.3,0.2,
0.27,110,33,33,0.03,72,168,39,0.0,3,0.98,0,2746,14,384,2739,3261,3.608946,100,26.0,0,100,1,3,2.36,0,7,0,0,10.3,0.2,
0.39,110,35,35,0.03,72,168,40,-0.0,5,0.98,0,2751,15,412,2743,3265,4.8783655,100,25.5,0,100,1,3,2.36,0,7,0,-1,10.3,0.2,
0.51,110,36,36,0.03,72,168,40,-0.0,4,0.99,0,2754,16,440,2749,3273,3.5599759,100,25.2,0,100,1,3,2.37,0,13,0,-2,10.3,0.2,
0.61,110,38,38,0.03,72,169,40,-0.0,4,0.98,0,2758,16,441,2756,3287,3.4731054,100,24.8,0,100,1,3,2.37,0,7,0,-2,10.3,0.2,
0.74,110,40,40,0.03,72,169,40,-0.0,5,0.99,0,2763,17,469,2768,3311,4.220518,100,24.5,0,100,1,3,2.37,0,-13,0,-2,10.3,0.2,
0.84,110,41,41,0.03,72,169,40,0.0,4,0.99,0,2765,18,497,2775,3326,3.7349377,100,24.3,0,100,1,3,2.37,0,13,0,-3,10.3,0.2,
0.94,110,42,42,0.03,72,169,40,0.0,5,0.99,0,2768,19,526,2783,3346,4.178888,100,24.2,0,100,1,3,2.38,0,7,0,4,10.3,0.2,
