时间/s,节流阀/%,表　速/kph,真空速/kph,马赫数/Ma,高　度/m,温　度/℃,油　温/℃,爬升率/m/s,ＳＥＰ*/m/s,过　载/G,滚转率/deg/s,功　率/bhp,桨效率/%,轴功率*/bhp,转　速/rpm,推　力/kg,加速度*/m/s^2,桨　距/%,桨距角/deg,散热器/%,混合比/%,增压器/档,磁电机/档,进气压/ata,襟　翼/%,升降舵/%,滚转舵/%,方向舵/%,攻　角/deg,侧滑角/deg,
0.00,0,1,1,0.00,72,163,35,-0.2,0,0.08,0,0,0,0,515,0,0.0033835927,100,0.0,0,100,1,3,0.78,0,0,0,0,90.0,0.6,
0.04,0,0,0,0.00,72,164,37,0.0,0,0.98,0,16,0,0,550,129,0.0,100,20.2,0,100,1,3,0.78,0,0,0,-5,7.2,45.5,
0.16,0,0,0,0.00,72,164,37,0.0,0,0.98,0,16,0,0,550,129,0.0,100,20.2,0,100,1,3,0.78,0,0,0,-5,7.2,45.5,
0.26,0,0,0,0.00,72,164,37,0.0,0,0.98,0,16,0,0,550,129,0.0,100,20.2,0,100,1,3,0.78,0,0,0,-5,7.2,45.5,
0.36,0,0,0,0.00,72,164,37,0.0,0,0.98,0,16,0,0,551,129,0.0,100,20.2,0,100,1,3,0.78,0,0,0,-5,7.2,45.5,
0.50,0,0,0,0.00,72,164,37,0.0,0,0.98,0,16,0,0,551,129,0.0,100,20.2,0,100,1,3,0.78,0,0,0,-5,7.2,45.5,
0.60,0,0,0,0.00,72,164,37,0.0,0,0.98,0,16,0,0,551,129,0.0,100,20.2,0,100,1,3,0.78,0,0,0,-5,7.2,45.5,
0.73,0,0,0,0.00,72,164,37,0.0,0,0.98,0,16,0,0,551,129,0.0,100,20.2,0,100,1,3,0.78,0,0,0,-5,7.2,45.5,
0.83,0,0,0,0.00,72,164,37,0.0,0,0.98,0,16,0,0,551,129,0.0,100,20.2,0,100,1,3,0.78,0,0,0,-5,7.2,45.5,
0.94,0,0,0,0.00,72,164,37,0.0,0,0.98,0,16,0,0,551,129,0.0,100,20.2,0,100,1,3,0.78,0,0,0,-5,7.2,45.5,
1.04,0,0,0,0.00,72,164,37,0.0,0,0.98,0,16,0,0,551,129,0.0,100,20.2,0,100,1,3,0.78,0,0,0,-5,7.2,45.5,
1.14,0,0,0,0.00,72,164,37,0.0,0,0.98,0,16,0,0,551,129,0.0,100,20.2,0,100,1,3,0.78,0,0,0,-5,7.2,45.5,
1.28,0,0,0,0.00,72,164,37,0.0,0,0.98,0,16,0,0,551,129,0.0,100,20.2,0,100,1,3,0.78,0,0,0,-5,7.2,45.5,
1.38,0,0,0,0.00,72,164,37,0.0,0,0.98,0,15,0,0,551,129,0.0,100,20.2,0,100,1,3,0.78,0,0,0,-5,7.2,45.5,
1.51,0,0,0,0.00,72,164,37,0.0,0,0.98,0,16,0,0,551,129,0.0,100,20.2,0,100,1,3,0.78,0,0,0,-5,7.2,45.5,
1.61,0,0,0,0.00,72,164,37,0.0,0,0.98,0,16,0,0,551,129,0.0,100,20.2,0,100,1,3,0.78,0,0,0,-5,7.2,45.5,
1.73,2,0,0,0.00,72,164,37,0.0,0,0.09,0,110,0,0,557,129,0.0,100,20.2,0,100,1,3,0.79,0,0,0,-5,2.0,11.3,
1.83,11,0,0,0.00,72,164,37,0.0,0,0.98,0,344,0,0,635,163,0.0,100,20.2,0,100,1,3,0.83,0,0,0,-5,90.0,45.4,
1.96,23,0,0,0.00,72,164,37,0.0,0,0.07,0,497,0,0,767,237,0.0,100,20.2,0,100,1,3,0.89,0,0,0,-5,72.6,6.9,
2.06,35,0,0,0.00,72,164,37,0.0,0,0.29,0,613,0,0,886,319,0.0,100,20.2,0,100,1,3,0.95,0,0,0,-5,90.0,16.8,
2.19,46,0,0,0.00,72,164,37,-0.0,0,0.25,0,762,0,0,1034,437,0.0,100,20.2,0,100,1,3,1.01,0,0,0,-5,56.7,30.4,
2.29,58,0,0,0.00,72,164,37,0.0,0,1.0,0,883,0,0,1158,550,0.0,100,20.2,0,100,1,3,1.12,0,0,0,-5,14.7,13.4,
2.41,70,0,0,0.00,72,164,38,0.0,0,0.99,0,1032,0,0,1306,701,0.0,100,20.2,0,100,1,3,1.27,0,0,0,-5,8.4,4.1,
2.51,81,0,0,0.00,72,164,38,0.0,0,0.99,0,1102,0,0,1401,810,0.0,100,20.2,0,100,1,3,1.41,0,0,0,-5,7.7,2.3,
2.64,101,1,1,0.00,72,164,38,0.0,0,0.98,0,1014,0,0,1542,989,0.8595917,100,20.2,0,100,1,3,1.47,0,-8,0,10,8.3,1.0,
2.75,105,1,1,0.00,72,164,38,0.0,0,0.98,0,1215,0,0,1636,1111,0.60128313,100,20.2,0,100,1,3,1.51,0,8,0,9,9.4,0.6,
2.86,105,1,1,0.00,72,164,38,0.0,0,0.98,0,1329,1,13,1730,1243,1.2818543,100,20.2,0,100,1,3,1.55,0,20,1,3,9.3,0.3,
2.96,105,2,2,0.00,72,164,38,0.0,0,0.98,0,1448,1,14,1823,1380,1.1657912,100,20.2,0,100,1,3,1.58,0,28,1,3,9.4,0.2,
3.06,105,3,3,0.00,72,164,38,0.0,0,0.99,0,1564,1,15,1915,1521,1.5418317,100,20.2,0,100,1,3,1.62,0,31,1,1,9.8,0.2,
3.19,105,3,3,0.00,72,164,38,0.0,0,1.0,0,1694,1,16,2021,1694,1.8125802,100,20.2,0,100,1,3,1.66,0,28,1,1,10.0,0.1,
3.30,105,4,4,0.00,72,164,38,-0.0,0,0.96,0,1794,2,35,2105,1839,1.8253657,100,20.2,0,100,1,3,1.69,0,21,1,1,9.6,0.1,
3.39,105,5,5,0.00,72,165,38,0.0,0,1.0,0,1885,2,37,2186,1981,2.2253366,100,20.2,0,100,1,3,1.72,0,14,1,0,10.0,0.0,
3.53,105,6,6,0.00,72,165,38,0.0,0,0.99,0,1983,2,39,2276,2147,2.0455596,100,20.2,0,100,1,3,1.75,0,18,1,0,10.0,0.0,
3.68,105,7,7,0.01,72,165,38,0.0,0,0.98,0,2082,3,62,2371,2331,2.3407977,100,20.2,0,100,1,3,1.79,0,-12,1,0,9.9,0.0,
3.78,105,8,8,0.01,72,165,38,0.0,1,0.98,0,2130,3,63,2421,2430,2.6759152,100,20.2,0,100,1,3,1.81,0,-8,1,0,10.0,0.0,
3.91,105,10,10,0.01,72,165,38,0.0,1,0.98,0,2203,4,88,2501,2591,3.0750005,100,20.2,0,100,1,3,1.85,0,-14,1,1,10.0,0.0,
4.01,105,11,11,0.01,72,165,38,0.0,1,0.98,0,2239,5,111,2542,2676,2.8533366,100,20.2,0,100,1,3,1.87,0,1,1,1,10.1,0.0,
4.14,105,12,12,0.01,72,165,38,0.0,1,0.98,0,2292,6,137,2606,2811,3.3849657,100,20.2,0,100,1,3,1.90,0,-20,1,1,10.1,0.1,
4.25,105,13,13,0.01,72,165,39,0.0,1,0.98,0,2318,6,139,2638,2886,3.04731,100,20.2,0,100,1,3,1.92,0,0,1,1,10.1,0.1,
4.38,105,15,15,0.01,72,166,39,0.0,2,0.98,0,2356,7,164,2689,2993,4.323539,100,20.2,0,100,1,3,1.95,0,-15,0,1,10.1,0.1,
4.48,105,17,17,0.01,72,166,39,0.0,2,0.99,0,2380,8,190,2720,3059,3.3599296,100,20.2,0,100,1,3,1.97,0,5,0,1,10.2,0.1,
4.58,105,18,18,0.01,72,166,39,0.0,1,0.98,0,2401,9,216,2748,3119,3.07212,100,20.2,0,100,1,3,1.99,0,-15,0,1,10.2,0.1,
4.71,105,20,20,0.02,72,166,39,0.0,2,0.99,0,2423,10,242,2778,3182,4.6692853,100,20.2,0,100,1,3,2.01,0,10,0,0,10.2,0.1,
4.81,105,21,21,0.02,72,166,39,0.0,2,0.98,0,2440,10,244,2800,3227,3.5848024,100,20.2,0,100,1,3,2.02,0,-10,0,-1,10.2,0.1,
4.95,105,23,23,0.02,72,166,40,0.0,3,0.98,0,2457,11,270,2823,3275,4.1077614,100,20.2,0,100,1,3,2.04,0,-6,0,-3,10.2,0.1,
5.05,105,25,25,0.02,72,167,40,0.0,2,0.99,0,2471,12,296,2840,3309,3.621765,100,20.2,0,100,1,3,2.06,0,-5,0,-3,10.2,0.1,
5.18,105,27,27,0.02,72,167,40,0.0,3,0.98,0,2487,13,323,2858,3344,4.2095304,100,20.2,0,100,1,3,2.08,0,-26,0,0,10.2,0.1,
5.28,105,28,28,0.02,72,167,40,-0.0,3,0.98,0,2498,14,349,2871,3383,3.8010478,100,20.3,0,100,1,3,2.09,0,-6,0,-2,10.3,0.1,
5.41,105,30,30,0.02,72,167,40,0.0,4,0.99,0,2511,15,376,2881,3448,4.3373346,100,20.7,0,100,1,3,2.11,0,-22,0,-2,10.3,0.1,
5.51,105,32,32,0.03,72,167,40,-0.0,3,0.98,0,2522,16,403,2885,3483,3.9087903,100,21.2,0,100,1,3,2.12,0,11,0,-3,10.3,0.1,
5.61,105,33,33,0.03,72,167,41,0.0,4,0.99,0,2532,17,430,2884,3505,4.408383,100,21.8,0,100,1,3,2.14,0,-9,0,-2,10.3,0.0,
5.74,105,35,35,0.03,72,168,41,0.0,4,0.98,0,2545,18,458,2877,3517,4.539886,100,22.5,0,100,1,3,2.15,0,-16,0,-2,10.2,0.0,
5.84,105,37,37,0.03,72,168,41,-0.0,4,0.98,0,2557,19,485,2868,3516,3.914214,100,23.0,0,100,1,3,2.16,0,10,0,-1,10.3,0.0,
5.98,105,39,39,0.03,72,168,41,-0.0,5,0.99,0,2574,19,489,2850,3497,4.4478416,100,23.7,0,100,1,3,2.18,0,-23,0,0,10.3,0.0,
6.08,105,40,40,0.03,72,168,41,0.0,4,0.99,0,2582,20,516,2840,3479,3.8777485,100,24.0,0,100,1,3,2.19,0,-18,0,0,10.3,0.0,
6.21,105,43,43,0.03,72,168,41,0.0,6,0.98,0,2598,21,545,2822,3445,5.14339,100,24.3,0,100,1,3,2.20,0,-27,0,-1,10.2,0.0,
6.31,105,44,44,0.04,72,169,42,0.0,5,0.98,0,2607,21,547,2810,3422,3.8160393,100,24.4,0,100,1,3,2.21,0,-6,0,0,10.3,0.0,
6.41,105,45,46,0.04,72,169,42,0.0,4,0.99,0,2639,21,554,2792,3381,3.4674864,100,24.4,0,100,1,3,2.23,0,-7,0,1,10.3,0.0,
6.54,105,48,48,0.04,72,169,42,-0.0,6,0.98,0,2627,22,578,2793,3383,4.9647093,100,24.2,0,100,1,3,2.23,0,12,0,4,10.3,0.0,
6.64,105,49,49,0.04,72,169,42,0.0,4,0.99,0,2635,23,606,2789,3371,3.0086484,100,24.1,0,100,1,3,2.24,0,-7,0,2,10.3,0.0,
6.78,105,51,51,0.04,72,169,42,0.0,7,0.98,0,2645,24,634,2788,3361,4.933437,100,23.8,0,100,1,3,2.25,0,-15,0,-1,10.3,0.0,
6.88,105,53,53,0.04,72,170,42,0.0,5,0.98,0,2652,24,636,2789,3359,3.7112195,100,23.7,0,100,1,3,2.26,0,12,0,0,10.3,0.0,
6.98,105,54,54,0.04,72,170,43,0.0,5,0.98,0,2660,25,665,2791,3360,3.3284838,100,23.5,0,100,1,3,2.26,0,-8,0,-2,10.3,0.0,
