时间/s,节流阀/%,表　速/kph,真空速/kph,马赫数/Ma,高　度/m,温　度/℃,油　温/℃,爬升率/m/s,ＳＥＰ*/m/s,过　载/G,滚转率/deg/s,功　率/bhp,桨效率/%,轴功率*/bhp,转　速/rpm,推　力/kg,加速度*/m/s^2,桨　距/%,桨距角/deg,散热器/%,混合比/%,增压器/档,磁电机/档,进气压/ata,襟　翼/%,升降舵/%,滚转舵/%,方向舵/%,攻　角/deg,侧滑角/deg,
0.05,110,15,15,0.01,72,165,38,0.0,0,0.99,0,2550,7,178,2775,3182,1.1863173,100,20.2,0,100,1,3,2.14,0,-20,0,-1,10.1,0.1,
0.17,110,17,17,0.01,72,166,38,0.0,2,0.98,0,2560,8,204,2805,3257,3.8704267,100,20.4,0,100,1,3,2.15,0,-1,0,-1,10.2,0.1,
0.00,0,1,1,0.00,72,163,35,-0.3,0,0.02,0,0,0,0,505,0,0.0026124232,100,0.0,0,100,1,3,0.78,0,0,0,0,90.0,0.2,
0.27,110,18,18,0.01,72,166,38,0.0,2,0.99,0,2569,9,231,2828,3325,4.098719,100,20.8,0,100,1,3,2.16,0,-12,0,-2,10.2,0.1,
0.17,110,19,19,0.02,72,166,38,0.0,0,0.98,0,2572,9,231,2835,3350,1.3917991,100,21.0,0,100,1,3,2.17,0,-12,0,-2,10.2,0.1,
0.40,110,20,20,0.02,72,166,38,0.0,2,0.98,0,2578,10,257,2847,3394,4.3137136,100,21.4,0,100,1,3,2.18,0,15,0,-2,10.2,0.1,
0.29,110,21,21,0.02,72,166,38,0.0,3,0.99,0,2582,10,258,2851,3414,4.5023217,100,21.7,0,100,1,3,2.18,0,15,0,-1,10.2,0.1,
0.50,110,22,22,0.02,72,166,38,0.0,2,0.99,0,2587,11,284,2855,3438,3.8293955,100,22.1,0,100,1,3,2.19,0,-5,0,-1,10.2,0.1,
0.41,110,23,23,0.02,72,166,38,0.0,2,0.98,0,2591,11,285,2856,3458,3.8105423,100,22.5,0,100,1,3,2.19,0,-12,0,-1,10.2,0.1,
0.63,110,24,24,0.02,72,166,38,0.0,3,0.98,0,2596,12,311,2855,3470,4.44179,100,23.0,0,100,1,3,2.20,0,-13,0,-1,10.2,0.1,
0.51,110,24,24,0.02,72,166,38,0.0,2,0.98,0,2598,12,311,2855,3472,3.8358066,100,23.1,0,100,1,3,2.20,0,-7,0,0,10.2,0.1,
0.73,110,25,25,0.02,72,167,39,-0.0,3,0.98,0,2605,12,312,2850,3474,3.8816469,100,23.7,0,100,1,3,2.21,0,20,0,3,10.2,0.1,
0.64,110,26,26,0.02,72,167,39,0.0,3,0.99,0,2610,13,339,2844,3470,4.4644623,100,24.1,0,100,1,3,2.21,0,0,0,3,10.3,0.1,
0.87,110,28,28,0.02,72,167,39,-0.0,3,0.98,0,2617,13,340,2835,3459,4.454152,100,24.5,0,100,1,3,2.22,0,13,0,3,10.3,0.1,
0.76,110,28,28,0.02,72,167,39,-0.0,3,0.98,0,2619,13,340,2832,3455,4.5239496,100,24.7,0,100,1,3,2.22,0,20,0,4,10.3,0.1,
0.97,110,29,29,0.02,72,167,39,-0.0,3,0.99,0,2624,14,367,2824,3443,3.9039292,100,24.9,0,100,1,3,2.23,0,25,0,2,10.3,0.1,
0.86,110,30,30,0.02,72,167,39,-0.0,3,0.99,0,2628,14,367,2819,3434,3.8279493,100,25.1,0,100,1,3,2.23,0,12,0,2,10.3,0.1,
1.07,110,30,31,0.02,72,167,39,-0.0,4,0.98,0,2633,14,368,2810,3419,4.4728475,100,25.3,0,100,1,3,2.24,0,15,0,1,10.3,0.1,
0.99,110,31,31,0.03,72,167,39,0.0,4,0.99,0,2638,15,395,2802,3403,4.3832955,100,25.4,0,100,1,3,2.24,0,-4,0,0,10.3,0.1,
1.20,110,33,33,0.03,72,167,39,-0.0,4,0.98,0,2644,15,396,2792,3382,4.3555827,100,25.5,0,100,1,3,2.25,0,22,0,0,10.3,0.2,
1.09,110,33,33,0.03,72,167,39,-0.0,3,0.98,0,2644,15,396,2790,3377,3.777504,100,25.5,0,100,1,3,2.25,0,27,0,0,10.3,0.2,
1.30,110,34,34,0.03,72,168,39,0.0,3,0.99,0,2650,16,424,2784,3363,3.7701674,100,25.5,0,100,1,3,2.25,0,20,0,0,10.3,0.2,
1.22,110,35,35,0.03,72,168,40,0.0,4,0.98,0,2655,16,424,2777,3346,4.274781,100,25.4,0,100,1,3,2.26,0,10,0,-1,10.3,0.2,
1.43,110,36,36,0.03,72,168,40,0.0,5,0.98,0,2659,17,452,2773,3335,4.9841266,100,25.3,0,100,1,3,2.26,0,-9,0,-1,10.3,0.2,
1.32,110,36,36,0.03,72,168,40,0.0,4,0.98,0,2661,17,452,2771,3332,3.766094,100,25.3,0,100,1,3,2.27,0,-3,0,-1,10.3,0.2,
1.53,110,38,38,0.03,72,168,40,-0.0,3,0.98,0,2666,17,453,2768,3323,2.9463851,100,25.1,0,100,1,3,2.27,0,24,0,-1,10.3,0.2,
1.46,110,39,39,0.03,72,168,40,-0.0,5,0.99,0,2671,18,480,2767,3318,4.9010277,100,24.9,0,100,1,3,2.28,0,17,0,-1,10.3,0.2,
1.63,110,39,39,0.03,72,168,40,-0.0,4,0.99,0,2672,18,480,2767,3317,4.1589737,100,24.8,0,100,1,3,2.28,0,10,0,-2,10.3,0.2,
