时间/s,节流阀/%,表　速/kph,真空速/kph,马赫数/Ma,高　度/m,温　度/℃,油　温/℃,爬升率/m/s,ＳＥＰ*/m/s,过　载/G,滚转率/deg/s,功　率/bhp,桨效率/%,轴功率*/bhp,转　速/rpm,推　力/kg,加速度*/m/s^2,桨　距/%,桨距角/deg,散热器/%,混合比/%,增压器/档,磁电机/档,进气压/ata,襟　翼/%,升降舵/%,滚转舵/%,方向舵/%,攻　角/deg,侧滑角/deg,
0.00,0,1,1,0.00,72,163,35,-0.3,0,0.02,0,0,0,0,505,0,0.0025772941,100,0.0,0,100,1,3,0.78,0,0,0,0,90.0,0.2,
0.05,0,0,0,0.00,72,164,37,0.0,0,0.98,0,16,0,0,550,129,0.0,100,20.2,0,100,1,3,0.78,0,0,0,-5,7.2,45.5,
0.16,0,0,0,0.00,72,164,37,0.0,0,0.98,0,16,0,0,551,129,0.0,100,20.2,0,100,1,3,0.78,0,0,0,-5,7.2,45.5,
0.26,0,0,0,0.00,72,164,37,0.0,0,0.98,0,16,0,0,551,129,0.0,100,20.2,0,100,1,3,0.78,0,0,0,-5,7.2,45.5,
0.40,0,0,0,0.00,72,164,37,0.0,0,0.98,0,16,0,0,551,129,0.0,100,20.2,0,100,1,3,0.78,0,0,0,-5,7.2,45.5,
0.52,0,0,0,0.00,72,164,37,0.0,0,0.98,0,16,0,0,551,129,0.0,100,20.2,0,100,1,3,0.78,0,0,0,-5,7.2,45.5,
0.63,5,0,0,0.00,72,164,37,0.0,0,0.98,0,226,0,0,583,139,0.0,100,20.2,0,100,1,3,0.80,0,0,0,-5,7.2,45.5,
0.73,17,0,0,0.00,72,164,37,0.0,0,0.09,0,414,0,0,683,188,0.0,100,20.2,0,100,1,3,0.86,0,0,0,-5,2.2,12.4,
0.86,28,0,0,0.00,72,164,37,0.0,0,0.16,0,556,0,0,821,273,0.0,100,20.2,0,100,1,3,0.92,0,0,0,-5,90.0,8.8,
0.96,38,0,0,0.00,72,164,37,-0.0,0,0.9,0,666,0,0,942,362,0.0,100,20.2,0,100,1,3,0.97,0,0,0,-5,9.9,32.5,
1.08,52,0,0,0.00,72,164,37,-0.0,0,0.85,0,825,0,0,1090,486,0.0,100,20.2,0,100,1,3,1.04,0,0,0,-5,33.0,20.9,
1.20,62,0,0,0.00,72,164,37,0.0,0,1.0,0,945,0,0,1215,606,0.0,100,20.2,0,100,1,3,1.17,0,0,0,-5,11.4,6.7,
1.30,72,0,0,0.00,72,164,37,0.0,0,0.99,0,1045,0,0,1336,735,0.0,100,20.2,0,100,1,3,1.30,0,0,0,-5,6.7,2.7,
1.43,92,1,1,0.00,72,164,37,0.0,0,0.99,0,1107,0,0,1495,926,0.6174166,100,20.2,0,100,1,3,1.50,0,10,-2,5,8.9,1.6,
1.53,103,1,1,0.00,72,164,37,0.0,0,0.98,0,1152,0,0,1571,1024,0.6998696,100,20.2,0,100,1,3,1.52,0,23,-1,7,8.9,1.0,
1.66,110,1,1,0.00,72,164,37,0.0,0,0.99,0,1324,0,0,1707,1209,1.1954416,100,20.2,0,100,1,3,1.58,0,27,1,10,9.5,0.5,
1.76,110,2,2,0.00,72,164,37,0.0,0,0.99,0,1452,1,14,1804,1350,0.9175358,100,20.2,0,100,1,3,1.61,0,9,0,4,9.6,0.3,
1.90,110,3,3,0.00,72,164,37,0.0,0,0.98,0,1593,1,15,1917,1524,1.8072774,100,20.2,0,100,1,3,1.65,0,-4,0,1,9.5,0.2,
2.00,110,3,3,0.00,72,164,37,0.0,0,0.98,0,1703,1,17,2008,1673,1.569807,100,20.2,0,100,1,3,1.68,0,-6,0,1,9.7,0.1,
2.12,110,4,4,0.00,72,164,37,0.0,0,0.99,0,1805,1,18,2095,1821,1.8930281,100,20.2,0,100,1,3,1.71,0,-7,1,0,9.8,0.1,
2.21,110,5,5,0.00,72,164,38,0.0,0,0.98,0,1901,2,38,2178,1967,1.9378588,100,20.2,0,100,1,3,1.74,0,1,1,0,9.9,0.0,
2.35,110,6,6,0.00,72,165,38,0.0,0,0.99,0,2002,2,40,2271,2138,2.4137,100,20.2,0,100,1,3,1.78,0,1,0,0,9.9,0.0,
2.45,110,7,7,0.01,72,165,38,0.0,0,0.98,0,2075,3,62,2343,2274,2.3509285,100,20.2,0,100,1,3,1.80,0,-5,0,0,9.9,0.0,
2.58,110,8,8,0.01,72,165,38,0.0,1,0.98,0,2162,3,64,2434,2453,2.8408995,100,20.2,0,100,1,3,1.84,0,0,0,0,10.0,0.0,
2.70,110,9,9,0.01,72,165,38,0.0,1,0.98,0,2214,4,88,2492,2572,3.1578457,100,20.2,0,100,1,3,1.86,0,-18,0,1,10.0,0.0,
2.80,110,10,11,0.01,72,165,38,0.0,1,0.98,0,2259,5,112,2545,2681,3.0899274,100,20.2,0,100,1,3,1.89,0,8,0,1,10.1,0.1,
