时间/s,节流阀/%,表　速/kph,真空速/kph,马赫数/Ma,高　度/m,温　度/℃,油　温/℃,爬升率/m/s,ＳＥＰ*/m/s,过　载/G,滚转率/deg/s,功　率/bhp,桨效率/%,轴功率*/bhp,转　速/rpm,推　力/kg,加速度*/m/s^2,桨　距/%,桨距角/deg,散热器/%,混合比/%,增压器/档,磁电机/档,进气压/ata,襟　翼/%,升降舵/%,滚转舵/%,方向舵/%,攻　角/deg,侧滑角/deg,
0.00,110,1,1,0.00,72,163,35,-0.3,0,-0.0,0,0,0,0,524,0,0.0014418887,100,0.0,0,100,1,3,1.72,0,0,0,0,90.0,0.1,
0.04,110,31,31,0.03,72,168,39,0.0,1,0.99,0,2790,13,362,2737,3265,2.4546554,100,26.7,0,100,1,3,2.41,0,0,0,-5,10.3,0.7,
0.17,110,33,33,0.03,72,168,40,0.0,5,0.98,0,2791,14,390,2739,3263,5.000463,100,26.1,0,100,1,3,2.41,0,0,0,-5,10.3,0.7,
0.27,110,35,35,0.03,72,169,40,0.0,4,0.98,0,2792,15,418,2744,3269,3.8028028,100,25.6,0,100,1,3,2.41,0,0,0,-5,10.3,0.8,
0.40,110,37,37,0.03,72,169,40,-0.0,4,0.98,0,2794,16,447,2755,3287,4.116615,100,25.1,0,100,1,3,2.41,0,0,0,-5,10.3,0.9,
0.50,110,38,38,0.03,72,169,40,-0.0,4,0.98,0,2795,17,475,2762,3301,3.659341,100,24.8,0,100,1,3,2.41,0,0,0,-5,10.3,0.9,
0.60,110,40,40,0.03,72,169,40,-0.0,4,0.99,0,2795,17,475,2772,3321,4.124783,100,24.5,0,100,1,3,2.41,0,0,0,-5,10.3,1.0,
0.72,110,42,42,0.03,72,170,41,0.0,6,0.99,0,2796,18,503,2783,3347,4.990493,100,24.3,0,100,1,3,2.41,0,0,0,-5,10.3,1.1,
0.83,110,43,43,0.04,72,170,41,0.0,4,0.98,0,2795,19,531,2792,3367,3.668412,100,24.2,0,100,1,3,2.41,0,0,0,-5,10.3,1.1,
0.93,110,45,45,0.04,72,170,41,0.0,4,0.98,0,2795,20,559,2799,3386,3.651874,100,24.2,0,100,1,3,2.41,0,0,0,-5,10.3,1.2,
1.07,110,47,47,0.04,72,170,41,-0.0,5,0.98,0,2795,21,587,2806,3408,4.258386,100,24.3,0,100,1,3,2.41,0,0,0,-5,10.3,1.3,
1.17,110,48,48,0.04,72,170,41,-0.0,5,0.98,0,2795,22,614,2808,3417,3.7868464,100,24.4,0,100,1,3,2.41,0,0,0,-5,10.3,1.3,
1.30,110,50,50,0.04,72,171,42,0.0,7,0.99,0,2794,23,642,2809,3428,5.0213175,100,24.6,0,100,1,3,2.41,0,0,0,-5,10.3,1.4,
1.42,110,52,52,0.04,72,171,42,0.0,5,0.98,0,2794,23,642,2808,3431,3.7014403,100,24.7,0,100,1,3,2.41,0,0,0,-5,10.3,1.5,
1.52,110,53,54,0.04,72,171,42,0.0,6,0.98,0,2793,24,670,2806,3431,3.7944996,100,24.9,0,100,1,3,2.41,0,0,0,-5,10.3,1.6,
1.65,110,56,56,0.05,72,171,42,0.0,8,0.98,0,2793,25,698,2802,3426,5.0071793,100,25.0,0,100,1,3,2.41,0,0,0,-5,10.3,1.7,
1.75,110,57,57,0.05,72,171,42,0.0,5,0.98,0,2793,26,726,2799,3422,3.0212739,100,25.0,0,100,1,3,2.41,0,0,0,-5,10.3,1.8,
1.88,110,59,59,0.05,72,172,42,-0.0,8,0.98,0,2794,26,726,2795,3416,4.9966683,100,25.0,0,100,1,3,2.41,0,0,0,-5,10.3,1.9,
1.98,110,61,61,0.05,72,172,43,-0.0,5,0.98,0,2794,27,754,2792,3411,3.0265708,100,25.0,0,100,1,3,2.41,0,0,0,-5,10.3,1.9,
2.08,110,62,62,0.05,72,172,43,-0.0,7,0.99,0,2793,28,782,2791,3408,4.2000194,100,24.9,0,100,1,3,2.41,0,0,0,-5,10.3,2.0,
2.22,110,64,64,0.05,72,172,43,-0.0,9,0.98,0,2794,29,810,2789,3402,4.928239,100,24.8,0,100,1,3,2.41,0,0,0,-5,10.3,2.1,
2.38,110,67,67,0.05,72,173,43,0.0,7,0.99,0,2794,30,838,2789,3399,4.0291543,100,24.6,0,100,1,3,2.41,0,0,0,-5,10.3,2.2,
2.48,110,68,68,0.06,72,173,43,0.0,6,0.98,0,2795,30,838,2790,3398,2.9367146,100,24.5,0,100,1,3,2.41,0,0,0,-5,10.3,2.3,
2.62,110,70,70,0.06,72,173,44,-0.0,9,0.98,0,2794,31,866,2791,3400,4.914452,100,24.4,0,100,1,3,2.41,0,0,0,-5,10.3,2.4,
2.72,110,71,72,0.06,72,173,44,-0.0,7,0.99,0,2795,32,894,2793,3402,3.723631,100,24.3,0,100,1,3,2.41,0,0,0,-5,10.3,2.4,
2.83,110,73,73,0.06,72,173,44,0.0,8,1.0,0,2795,33,922,2795,3405,4.163723,100,24.2,0,100,1,3,2.41,0,0,0,-5,10.3,2.5,
2.93,110,75,75,0.06,72,174,44,0.0,7,0.98,0,2795,33,922,2797,3409,3.5639544,100,24.2,0,100,1,3,2.41,0,0,0,-5,10.3,2.5,
3.07,110,77,77,0.06,72,174,44,0.0,9,0.97,0,2796,34,950,2799,3414,4.2103753,100,24.1,0,100,1,3,2.41,0,0,0,-5,10.4,2.6,
3.17,110,78,78,0.06,72,174,44,0.0,8,0.99,0,2794,35,978,2800,3417,3.7057927,100,24.1,0,100,1,3,2.41,0,0,0,-5,10.4,2.6,
3.30,110,80,80,0.07,72,174,45,-0.0,11,0.98,0,2794,36,1006,2801,3421,4.873371,100,24.1,0,100,1,3,2.41,0,0,0,-5,10.4,2.7,
3.40,110,82,82,0.07,72,174,45,0.0,7,0.98,0,2795,37,1034,2801,3423,2.946586,100,24.1,0,100,1,3,2.41,0,0,0,-5,10.3,2.7,
3.53,110,83,83,0.07,72,175,45,-0.0,11,0.98,0,2795,37,1034,2801,3424,4.850308,100,24.1,0,100,1,3,2.41,0,0,0,-5,10.4,2.8,
3.63,110,85,85,0.07,72,175,45,-0.0,9,1.01,0,2795,38,1062,2800,3430,3.7137933,100,24.1,0,100,1,3,2.41,0,0,0,-5,10.3,2.8,
3.78,110,87,87,0.07,72,175,45,0.0,10,0.98,0,2794,39,1089,2800,3420,4.170847,100,24.1,0,100,1,3,2.41,0,0,0,-5,10.3,2.8,
3.87,110,88,88,0.07,72,175,46,0.0,10,0.97,0,2795,39,1090,2799,3411,3.963874,100,24.1,0,100,1,3,2.41,0,0,0,-5,10.3,2.8,
3.97,110,90,90,0.07,72,175,46,0.0,9,0.97,0,2795,40,1118,2799,3403,3.7688682,100,24.1,0,100,1,3,2.41,0,0,0,-5,10.4,2.8,
4.07,110,91,91,0.07,72,176,46,0.0,8,0.99,1,2796,41,1146,2799,3394,3.2473083,100,24.1,0,100,1,3,2.41,0,0,0,-5,10.4,2.8,
4.20,110,93,93,0.08,72,176,46,0.0,12,0.97,0,2796,41,1146,2799,3384,4.7858715,100,24.1,0,100,1,3,2.41,0,0,0,-5,10.4,2.8,
4.30,110,95,95,0.08,72,176,46,0.0,9,0.98,0,2796,42,1174,2799,3376,3.5336702,100,24.1,0,100,1,3,2.41,0,0,0,-5,10.4,2.8,
4.43,110,96,96,0.08,72,176,46,-0.0,11,0.99,0,2796,42,1174,2800,3367,4.1374917,100,24.1,0,100,1,3,2.41,0,0,0,-5,10.4,2.7,
4.53,110,98,98,0.08,72,176,47,0.0,10,0.97,0,2795,43,1202,2800,3359,3.5893936,100,24.1,0,100,1,3,2.41,0,0,0,-5,10.3,2.7,
4.67,110,100,100,0.08,72,177,47,0.0,11,0.99,0,2796,44,1230,2800,3351,4.032707,100,24.1,0,100,1,3,2.41,0,0,0,-5,10.3,2.7,
4.77,110,101,101,0.08,72,177,47,0.0,10,0.98,0,2796,44,1230,2800,3345,3.5334733,100,24.1,0,100,1,3,2.41,0,0,0,-5,10.4,2.6,
4.87,110,103,103,0.08,72,177,47,0.0,11,0.98,0,2795,45,1257,2801,3338,3.9650755,100,24.1,0,100,1,3,2.41,0,0,0,-5,10.4,2.6,
5.00,110,104,104,0.08,72,177,47,0.0,12,0.98,0,2795,45,1258,2801,3330,3.9931931,100,24.1,0,100,1,3,2.41,0,0,0,-5,10.3,2.5,
5.10,110,106,106,0.09,72,177,47,0.0,10,0.97,0,2796,46,1286,2801,3323,3.4563165,100,24.1,0,100,1,3,2.41,0,0,0,-5,10.4,2.4,
5.23,110,108,108,0.09,72,178,48,-0.0,12,0.96,0,2796,47,1314,2801,3312,3.9494834,100,24.1,0,100,1,3,2.41,0,0,0,-5,10.4,2.3,
5.33,110,109,109,0.09,72,178,48,-0.0,11,0.98,0,2796,47,1314,2801,3306,3.503561,100,24.1,0,100,1,3,2.41,0,0,0,-5,10.4,2.2,
5.47,110,111,111,0.09,72,178,48,-0.0,14,0.99,0,2796,48,1342,2801,3295,4.58436,100,24.1,0,100,1,3,2.41,0,0,0,-5,10.4,2.1,
5.57,110,112,112,0.09,72,178,48,-0.0,9,1.01,0,2797,48,1342,2801,3288,2.7497275,100,24.1,0,100,1,3,2.41,0,0,0,-5,10.4,2.0,
5.70,110,114,114,0.09,72,178,48,0.0,14,0.99,0,2796,49,1370,2801,3278,4.5246124,100,24.1,0,100,1,3,2.41,0,0,0,-5,10.4,1.9,
5.80,110,115,116,0.09,72,179,48,0.0,11,0.99,0,2796,49,1370,2801,3271,3.471207,100,24.1,0,100,1,3,2.41,0,0,0,-5,10.4,1.8,
5.90,110,117,117,0.10,72,179,49,0.0,10,0.98,0,2796,50,1398,2801,3263,3.01176,100,24.1,0,100,1,3,2.41,0,0,0,-5,10.4,1.7,
6.03,110,118,119,0.10,72,179,49,0.0,15,0.98,0,2796,50,1398,2801,3254,4.533559,100,24.1,0,100,1,3,2.41,0,0,0,-5,10.4,1.6,
6.13,110,120,120,0.10,72,179,49,-0.0,11,0.97,0,2796,51,1426,2801,3247,3.4133365,100,24.1,0,100,1,3,2.41,0,0,0,-5,10.4,1.5,
6.23,110,121,121,0.10,72,179,49,-0.0,10,0.97,0,2796,51,1426,2801,3239,2.9977856,100,24.1,0,100,1,3,2.41,0,0,0,-5,10.4,1.4,
6.37,110,123,123,0.10,72,180,49,0.0,15,1.0,0,2796,52,1454,2801,3230,4.3996496,100,24.2,0,100,1,3,2.41,0,0,0,-5,10.4,1.2,
6.47,110,124,124,0.10,72,180,49,0.0,11,0.99,0,2796,52,1453,2801,3223,3.32277,100,24.2,0,100,1,3,2.41,0,0,0,-5,10.4,1.1,
6.57,110,126,126,0.10,72,180,49,0.0,10,0.99,0,2796,53,1481,2801,3215,2.9446442,100,24.2,0,100,1,3,2.41,0,0,0,-5,10.4,1.0,
6.70,110,127,127,0.10,72,180,50,0.0,15,0.97,0,2797,53,1482,2801,3206,4.320641,100,24.2,0,100,1,3,2.41,0,0,0,-5,10.4,0.9,
6.80,110,129,129,0.10,72,180,50,0.0,12,0.95,1,2797,54,1510,2801,3199,3.2725377,100,24.2,0,100,1,3,2.41,0,0,0,-5,10.4,0.8,
6.90,110,130,130,0.11,72,180,50,-0.0,10,1.01,0,2797,54,1510,2801,3192,2.904892,100,24.2,0,100,1,3,2.41,0,0,0,-5,10.4,0.7,
7.03,110,132,132,0.11,72,181,50,-0.0,16,1.0,0,2797,55,1538,2801,3184,4.3696065,100,24.2,0,100,1,3,2.41,0,0,0,-5,10.4,0.6,
7.13,110,133,133,0.11,72,181,50,0.0,12,0.98,0,2797,55,1538,2801,3176,3.2113395,100,24.2,0,100,1,3,2.41,0,0,0,-5,10.4,0.5,
7.27,110,134,135,0.11,72,181,50,-0.0,14,0.98,0,2797,56,1566,2801,3168,3.6005652,100,24.2,0,100,1,3,2.41,0,0,0,-5,10.4,0.4,
7.37,110,136,136,0.11,72,181,51,0.0,12,0.98,0,2797,56,1566,2801,3159,3.169372,100,24.3,0,100,1,3,2.41,0,0,0,-5,10.4,0.4,
7.50,110,137,137,0.11,72,181,51,0.0,14,0.98,0,2797,57,1594,2801,3149,3.565057,100,24.3,0,100,1,3,2.41,0,0,0,-5,10.4,0.3,
7.60,110,139,139,0.11,72,182,51,0.0,12,0.98,0,2797,57,1594,2801,3141,3.1657302,100,24.3,0,100,1,3,2.41,0,0,0,-5,10.4,0.3,
7.73,110,140,141,0.11,72,182,51,0.0,14,0.98,1,2796,57,1594,2801,3129,3.5587938,100,24.3,0,100,1,3,2.41,0,0,0,-5,10.4,0.2,
