时间/s,节流阀/%,表　速/kph,真空速/kph,马赫数/Ma,高　度/m,温　度/℃,油　温/℃,爬升率/m/s,ＳＥＰ*/m/s,过　载/G,滚转率/deg/s,功　率/bhp,桨效率/%,轴功率*/bhp,转　速/rpm,推　力/kg,加速度*/m/s^2,桨　距/%,桨距角/deg,散热器/%,混合比/%,增压器/档,磁电机/档,进气压/ata,襟　翼/%,升降舵/%,滚转舵/%,方向舵/%,攻　角/deg,侧滑角/deg,
0.00,110,1,1,0.00,72,163,35,-0.3,0,-0.01,0,0,0,0,476,0,-0.0033923872,100,0.0,0,100,1,3,1.60,0,0,0,0,38.9,0.6,
0.05,110,33,33,0.03,72,168,40,0.0,1,0.98,0,2791,14,390,2738,3262,2.5828483,100,26.2,0,100,1,3,2.41,0,0,0,-5,10.3,0.7,
0.25,110,36,36,0.03,72,169,40,-0.0,5,0.98,0,2793,15,419,2750,3278,4.892247,100,25.3,0,100,1,3,2.41,0,0,0,-5,10.3,0.8,
0.38,110,37,37,0.03,72,169,40,-0.0,2,0.98,0,2794,16,447,2755,3287,2.3788488,100,25.1,0,100,1,3,2.41,0,0,0,-5,10.3,0.9,
0.45,110,38,38,0.03,72,169,40,-0.0,3,0.98,0,2795,16,447,2762,3301,2.8047805,100,24.8,0,100,1,3,2.41,0,0,0,-5,10.3,0.9,
0.56,110,40,40,0.03,72,169,40,-0.0,5,0.99,0,2795,17,475,2772,3321,4.1691937,100,24.5,0,100,1,3,2.41,0,0,0,-5,10.3,1.0,
0.68,110,42,43,0.03,72,170,41,0.0,8,0.98,0,2796,19,531,2789,3359,6.3831167,100,24.3,0,100,1,3,2.41,0,0,0,-5,10.3,1.1,
0.79,110,45,45,0.04,72,170,41,0.0,7,0.98,0,2796,20,559,2799,3387,5.338042,100,24.2,0,100,1,3,2.41,0,0,0,-5,10.3,1.2,
0.89,110,46,46,0.04,72,170,41,0.0,4,0.98,0,2796,20,559,2803,3400,2.9100192,100,24.3,0,100,1,3,2.41,0,0,0,-5,10.3,1.2,
1.02,110,48,48,0.04,72,170,41,-0.0,6,0.98,0,2794,21,586,2808,3415,4.272596,100,24.4,0,100,1,3,2.41,0,0,0,-5,10.3,1.3,
1.12,110,49,49,0.04,72,170,41,0.0,4,0.99,0,2794,22,614,2809,3424,3.0968986,100,24.5,0,100,1,3,2.41,0,0,0,-5,10.3,1.4,
1.25,110,51,51,0.04,72,171,42,0.0,7,0.98,0,2794,23,642,2809,3430,5.1064167,100,24.7,0,100,1,3,2.41,0,0,0,-5,10.3,1.5,
1.37,110,53,53,0.04,72,171,42,0.0,5,0.98,0,2794,24,670,2807,3431,3.756883,100,24.8,0,100,1,3,2.41,0,0,0,-5,10.3,1.6,
1.47,110,54,54,0.04,72,171,42,0.0,6,0.99,0,2794,24,670,2805,3429,3.731056,100,24.9,0,100,1,3,2.41,0,0,0,-5,10.3,1.6,
1.57,110,56,56,0.05,72,171,42,0.0,7,0.98,0,2793,25,698,2801,3426,4.2451067,100,25.0,0,100,1,3,2.41,0,0,0,-5,10.3,1.7,
1.71,110,58,58,0.05,72,172,42,0.0,7,0.98,0,2794,26,726,2797,3420,4.2586565,100,25.0,0,100,1,3,2.41,0,0,0,-5,10.3,1.8,
1.80,110,59,59,0.05,72,172,43,-0.0,6,0.98,1,2793,27,754,2794,3415,3.721488,100,25.0,0,100,1,3,2.41,0,0,0,-5,10.3,1.9,
1.94,110,61,61,0.05,72,172,43,-0.0,7,0.99,0,2794,27,754,2791,3410,4.274288,100,25.0,0,100,1,3,2.41,0,0,0,-5,10.3,2.0,
2.04,110,63,63,0.05,72,172,43,-0.0,6,0.99,0,2794,28,782,2790,3405,3.7507758,100,24.9,0,100,1,3,2.41,0,0,0,-5,10.3,2.0,
2.14,110,64,64,0.05,72,172,43,-0.0,7,0.98,0,2794,29,810,2789,3401,4.172599,100,24.8,0,100,1,3,2.41,0,0,0,-5,10.3,2.1,
2.27,110,66,66,0.05,72,173,43,-0.0,8,0.99,0,2795,29,810,2789,3399,4.241976,100,24.6,0,100,1,3,2.41,0,0,0,-5,10.3,2.2,
2.37,110,68,68,0.06,72,173,43,0.0,7,0.98,0,2794,30,838,2790,3398,3.6735535,100,24.5,0,100,1,3,2.41,0,0,0,-5,10.3,2.3,
2.50,110,70,70,0.06,72,173,44,-0.0,8,0.98,0,2794,31,866,2791,3400,4.1760445,100,24.4,0,100,1,3,2.41,0,0,0,-5,10.3,2.3,
