时间/s,节流阀/%,表　速/kph,真空速/kph,马赫数/Ma,高　度/m,温　度/℃,油　温/℃,爬升率/m/s,ＳＥＰ*/m/s,过　载/G,滚转率/deg/s,功　率/bhp,桨效率/%,轴功率*/bhp,转　速/rpm,推　力/kg,加速度*/m/s^2,桨　距/%,桨距角/deg,散热器/%,混合比/%,增压器/档,磁电机/档,进气压/ata,襟　翼/%,升降舵/%,滚转舵/%,方向舵/%,攻　角/deg,侧滑角/deg,
0.00,0,1,1,0.00,72,163,35,-0.2,0,0.04,0,0,0,0,510,0,0.002572014,100,0.0,0,100,1,3,0.78,0,0,0,0,90.0,0.4,
0.05,16,0,0,0.00,72,164,37,0.0,0,0.11,0,399,0,0,672,181,0.0,100,20.2,0,100,1,3,0.85,0,0,0,-5,2.2,12.9,
0.15,26,0,0,0.00,72,164,37,0.0,0,0.06,0,512,0,0,785,249,0.0,100,20.2,0,100,1,3,0.91,0,0,0,-5,72.3,6.8,
0.28,39,0,0,0.00,72,164,37,0.0,0,0.57,0,657,0,0,928,350,0.0,100,20.2,0,100,1,3,0.98,0,0,0,-5,90.0,24.6,
0.38,49,0,0,0.00,72,164,37,-0.0,0,0.37,0,773,0,0,1050,451,0.0,100,20.2,0,100,1,3,1.03,0,0,0,-5,43.7,40.7,
0.52,61,0,0,0.00,72,164,37,-0.0,0,0.98,0,924,0,0,1199,590,0.0,100,20.2,0,100,1,3,1.15,0,0,0,-5,8.6,7.4,
0.62,73,0,0,0.00,72,164,37,0.0,0,0.98,0,1034,0,0,1321,719,0.0,100,20.2,0,100,1,3,1.31,0,0,0,-5,5.4,3.3,
0.73,89,1,1,0.00,72,164,37,0.0,0,0.98,0,1154,0,0,1461,882,0.54687375,100,20.2,0,100,1,3,1.52,0,5,-1,2,7.6,1.9,
0.83,100,1,1,0.00,72,164,37,0.0,0,0.98,0,1067,0,0,1541,987,0.6432544,100,20.2,0,100,1,3,1.58,0,-9,-1,7,8.8,1.1,
0.97,110,1,1,0.00,72,164,37,0.0,0,0.98,0,1337,0,0,1684,1175,1.1129082,100,20.2,0,100,1,3,1.63,0,-13,1,5,9.4,0.5,
1.07,110,2,2,0.00,72,164,37,0.0,0,0.99,0,1465,1,14,1785,1320,0.8476964,100,20.2,0,100,1,3,1.66,0,11,0,2,9.6,0.4,
1.20,110,2,2,0.00,72,164,37,0.0,0,0.98,0,1611,1,16,1903,1501,1.7273167,100,20.2,0,100,1,3,1.70,0,-17,0,2,9.4,0.2,
1.30,110,3,3,0.00,72,164,37,0.0,0,0.98,0,1728,1,17,1998,1655,1.540539,100,20.2,0,100,1,3,1.73,0,-16,0,1,9.6,0.1,
1.43,110,4,4,0.00,72,164,37,0.0,0,0.98,0,1857,1,18,2107,1840,2.0206635,100,20.2,0,100,1,3,1.76,0,-4,0,1,9.8,0.1,
1.53,110,5,5,0.00,72,164,37,0.0,0,0.99,0,1951,2,39,2193,1992,1.9709114,100,20.2,0,100,1,3,1.79,0,4,0,0,9.9,0.0,
1.65,110,6,6,0.00,72,164,37,0.0,0,0.98,0,2053,2,41,2288,2169,2.3865793,100,20.2,0,100,1,3,1.82,0,2,0,0,9.9,0.0,
1.75,110,7,7,0.01,72,165,37,0.0,0,0.98,0,2112,3,63,2347,2281,2.2952867,100,20.2,0,100,1,3,1.84,0,7,0,0,9.9,0.0,
1.88,110,8,8,0.01,72,165,37,0.0,1,0.98,0,2199,3,65,2441,2466,3.3624082,100,20.2,0,100,1,3,1.88,0,38,0,1,10.0,0.0,
1.99,110,9,9,0.01,72,165,38,0.0,1,0.98,0,2251,4,90,2500,2588,2.1852026,100,20.2,0,100,1,3,1.90,0,56,0,0,10.1,0.0,
2.12,110,11,11,0.01,72,165,38,0.0,1,0.99,0,2303,5,115,2565,2722,3.8663566,100,20.2,0,100,1,3,1.93,0,47,0,0,10.1,0.0,
2.22,110,12,12,0.01,72,165,38,0.0,1,0.98,0,2339,5,116,2612,2824,3.0850182,100,20.2,0,100,1,3,1.95,0,41,0,1,10.1,0.1,
2.35,110,13,13,0.01,72,165,38,0.0,1,0.98,0,2374,6,142,2663,2941,3.635476,100,20.2,0,100,1,3,1.97,0,32,0,1,10.2,0.1,
2.45,110,15,15,0.01,72,165,38,0.0,1,0.99,0,2400,7,168,2699,3018,3.3127697,100,20.2,0,100,1,3,1.99,0,30,0,0,10.2,0.1,
2.57,110,17,17,0.01,72,166,38,0.0,1,0.99,0,2425,8,194,2738,3100,3.2631009,100,20.2,0,100,1,3,2.01,0,23,0,1,10.2,0.1,
2.68,110,18,18,0.01,72,166,38,0.0,2,0.99,0,2444,9,219,2766,3161,4.036899,100,20.2,0,100,1,3,2.03,0,15,0,2,10.2,0.1,
2.82,110,20,20,0.02,72,166,39,0.0,2,0.98,0,2466,10,246,2800,3233,4.217583,100,20.2,0,100,1,3,2.05,0,-5,0,2,10.2,0.1,
2.92,110,21,21,0.02,72,166,39,0.0,2,0.98,0,2477,10,247,2818,3269,3.6098666,100,20.2,0,100,1,3,2.06,0,21,0,1,10.2,0.1,
3.05,110,23,23,0.02,72,166,39,0.0,3,0.98,0,2495,11,274,2844,3322,4.8903265,100,20.2,0,100,1,3,2.08,0,1,0,1,10.2,0.1,
3.15,110,25,25,0.02,72,166,39,0.0,2,0.98,0,2505,12,300,2860,3355,3.019018,100,20.2,0,100,1,3,2.10,0,-5,0,2,10.2,0.2,
3.25,110,26,26,0.02,72,167,39,-0.0,3,0.98,0,2514,13,326,2871,3391,4.236873,100,20.3,0,100,1,3,2.11,0,21,0,2,10.3,0.2,
3.38,110,28,28,0.02,72,167,39,0.0,4,0.98,0,2527,14,353,2883,3470,5.09609,100,20.8,0,100,1,3,2.13,0,-12,0,0,10.3,0.2,
3.48,110,30,30,0.02,72,167,40,-0.0,3,0.98,0,2537,15,380,2887,3493,3.1291742,100,21.3,0,100,1,3,2.14,0,-1,0,-1,10.3,0.2,
3.62,110,32,32,0.03,72,167,40,0.0,5,0.99,0,2551,16,408,2885,3518,5.215279,100,22.1,0,100,1,3,2.15,0,-1,0,-1,10.3,0.2,
3.72,110,34,34,0.03,72,167,40,0.0,4,0.98,0,2562,17,435,2879,3526,3.9333797,100,22.7,0,100,1,3,2.17,0,-20,0,-2,10.2,0.2,
3.84,110,35,35,0.03,72,168,40,-0.0,4,0.98,0,2573,18,463,2868,3523,3.731338,100,23.2,0,100,1,3,2.18,0,5,0,-3,10.3,0.2,
3.97,110,38,38,0.03,72,168,40,-0.0,5,0.98,0,2588,19,491,2850,3499,5.33756,100,23.9,0,100,1,3,2.19,0,-2,0,-3,10.3,0.2,
4.08,110,39,39,0.03,72,168,40,-0.0,4,0.98,0,2599,19,493,2836,3475,3.803138,100,24.3,0,100,1,3,2.20,0,-18,0,-3,10.3,0.2,
4.18,110,41,41,0.03,72,168,41,-0.0,4,1.0,0,2609,20,521,2823,3449,3.8399444,100,24.5,0,100,1,3,2.21,0,-3,0,-1,10.3,0.2,
4.32,110,43,43,0.03,72,168,41,0.0,5,0.98,0,2619,20,523,2809,3420,4.3348627,100,24.6,0,100,1,3,2.22,0,-16,0,-3,10.2,0.1,
4.42,110,44,44,0.04,72,168,41,0.0,4,0.98,0,2628,21,551,2801,3402,3.0573947,100,24.6,0,100,1,3,2.23,0,-14,0,-5,10.3,0.1,
4.52,110,46,46,0.04,72,169,41,0.0,5,0.98,0,2635,21,553,2794,3385,4.2127757,100,24.5,0,100,1,3,2.24,0,-41,-2,-9,10.3,0.1,
4.65,110,47,47,0.04,72,169,41,-0.0,6,0.99,0,2645,22,581,2788,3370,4.258316,100,24.3,0,100,1,3,2.25,0,-28,-4,-7,10.3,0.0,
4.75,110,49,49,0.04,72,169,41,0.0,5,0.98,0,2653,23,610,2786,3363,3.6037476,100,24.1,0,100,1,3,2.26,0,-48,-4,-9,10.3,0.0,
4.88,110,51,51,0.04,72,169,42,0.0,7,0.99,0,2663,24,639,2787,3358,4.955636,100,23.8,0,100,1,3,2.27,0,-51,-4,-7,10.3,0.1,
