时间/s,节流阀/%,表　速/kph,真空速/kph,马赫数/Ma,高　度/m,温　度/℃,油　温/℃,爬升率/m/s,ＳＥＰ*/m/s,过　载/G,滚转率/deg/s,功　率/bhp,桨效率/%,轴功率*/bhp,转　速/rpm,推　力/kg,加速度*/m/s^2,桨　距/%,桨距角/deg,散热器/%,混合比/%,增压器/档,磁电机/档,进气压/ata,襟　翼/%,升降舵/%,滚转舵/%,方向舵/%,攻　角/deg,侧滑角/deg,
0.00,0,1,1,0.00,72,163,35,-0.2,0,0.04,0,0,0,0,510,0,0.0028042218,100,0.0,0,100,1,3,0.78,0,0,0,0,90.0,0.4,
0.06,76,0,0,0.00,72,164,37,0.0,0,0.99,0,1078,0,0,1372,775,0.0,100,20.2,0,100,1,3,1.35,0,0,0,-5,7.0,2.3,
0.17,94,1,1,0.00,72,164,37,0.0,0,0.99,0,1159,0,0,1508,941,0.5846052,100,20.2,0,100,1,3,1.62,0,20,-1,2,8.6,1.3,
0.28,105,1,1,0.00,72,164,37,0.0,0,0.99,0,1236,0,0,1588,1045,0.72361207,100,20.2,0,100,1,3,1.64,0,29,-1,1,9.5,0.9,
0.41,110,1,1,0.00,72,164,37,-0.0,0,0.97,0,1421,0,0,1734,1246,1.2526585,100,20.2,0,100,1,3,1.68,0,23,-1,-3,9.2,0.5,
0.53,110,2,2,0.00,72,164,37,-0.0,0,0.97,0,1574,1,15,1856,1428,1.135174,100,20.2,0,100,1,3,1.72,0,13,-1,-1,9.4,0.4,
0.63,110,2,2,0.00,72,164,37,0.0,0,0.97,0,1673,1,16,1936,1553,1.3410765,100,20.2,0,100,1,3,1.74,0,14,-1,-1,9.4,0.3,
0.76,110,3,3,0.00,72,164,37,0.0,0,1.0,0,1833,1,18,2069,1774,1.8540506,100,20.2,0,100,1,3,1.78,0,21,-1,0,9.8,0.2,
0.86,110,4,4,0.00,72,164,37,0.0,0,1.0,0,1915,1,19,2141,1899,1.8745935,100,20.2,0,100,1,3,1.80,0,21,-1,0,9.9,0.1,
0.99,110,5,5,0.00,72,164,37,0.0,0,0.97,0,2043,2,40,2259,2113,2.8064656,100,20.2,0,100,1,3,1.84,0,14,-1,-1,9.8,0.1,
1.09,110,6,6,0.01,72,164,37,0.0,0,0.98,0,2120,2,42,2335,2259,1.8147722,100,20.2,0,100,1,3,1.86,0,19,-1,0,9.9,0.1,
1.21,110,7,7,0.01,72,165,37,-0.0,1,0.98,0,2187,3,65,2406,2397,3.228952,100,20.2,0,100,1,3,1.89,0,48,-1,0,10.0,0.0,
1.32,110,9,9,0.01,72,165,37,0.0,1,0.98,0,2254,4,90,2483,2551,3.2018695,100,20.2,0,100,1,3,1.91,0,60,-1,-1,10.1,0.0,
1.42,110,10,10,0.01,72,165,37,0.0,1,0.98,0,2300,4,92,2540,2670,2.3015747,100,20.2,0,100,1,3,1.93,0,54,-1,-1,10.0,0.0,
1.52,110,11,11,0.01,72,165,38,0.0,1,0.98,0,2331,5,116,2581,2757,3.363149,100,20.2,0,100,1,3,1.95,0,46,-1,-1,10.1,0.0,
1.64,110,12,12,0.01,72,165,38,0.0,1,0.98,0,2371,5,118,2637,2877,4.1817145,100,20.2,0,100,1,3,1.97,0,47,-1,-2,10.1,0.0,
1.74,110,14,14,0.01,72,165,38,0.0,1,0.98,0,2399,6,143,2678,2974,3.2171662,100,20.2,0,100,1,3,1.99,0,45,0,-2,10.2,0.0,
1.87,110,15,15,0.01,72,165,38,0.0,2,0.99,0,2426,7,169,2720,3063,3.8024118,100,20.2,0,100,1,3,2.01,0,37,0,-1,10.2,0.0,
1.98,110,17,17,0.01,72,166,38,0.0,2,0.99,0,2446,8,195,2751,3130,3.4931064,100,20.2,0,100,1,3,2.03,0,36,0,-1,10.2,0.0,
2.11,110,19,19,0.02,72,166,38,0.0,2,0.99,0,2465,9,221,2784,3199,4.0778995,100,20.2,0,100,1,3,2.05,0,29,0,1,10.2,0.0,
2.21,110,20,20,0.02,72,166,38,0.0,2,0.99,0,2479,10,247,2807,3249,3.6419218,100,20.2,0,100,1,3,2.07,0,20,0,1,10.2,0.0,
2.31,110,22,22,0.02,72,166,39,0.0,2,0.98,0,2492,10,249,2828,3293,4.1197834,100,20.2,0,100,1,3,2.08,0,10,0,2,10.2,0.0,
2.44,110,23,24,0.02,72,166,39,0.0,3,0.98,0,2507,11,275,2850,3337,4.4298544,100,20.2,0,100,1,3,2.10,0,-3,0,2,10.2,0.0,
2.54,110,25,25,0.02,72,166,39,0.0,3,0.98,0,2517,12,302,2866,3375,3.7339823,100,20.3,0,100,1,3,2.11,0,-10,0,3,10.2,0.0,
2.68,110,27,27,0.02,72,167,39,-0.0,3,0.98,0,2531,14,354,2882,3450,4.330941,100,20.7,0,100,1,3,2.13,0,23,0,2,10.3,0.1,
2.79,110,29,29,0.02,72,167,39,-0.0,4,0.98,0,2541,14,355,2888,3484,4.6180186,100,21.1,0,100,1,3,2.14,0,4,0,0,10.3,0.1,
2.91,110,31,31,0.03,72,167,40,-0.0,4,0.98,0,2551,16,408,2888,3515,4.5785456,100,21.8,0,100,1,3,2.16,0,4,0,0,10.3,0.1,
3.02,110,32,33,0.03,72,167,40,-0.0,3,0.99,0,2563,16,410,2883,3528,3.2342954,100,22.4,0,100,1,3,2.17,0,23,0,1,10.3,0.1,
3.13,110,34,34,0.03,72,167,40,0.0,5,0.98,0,2575,17,437,2874,3529,5.057486,100,23.0,0,100,1,3,2.18,0,3,0,0,10.3,0.1,
3.22,110,36,36,0.03,72,168,40,0.0,4,0.98,0,2584,18,465,2862,3519,4.110555,100,23.6,0,100,1,3,2.19,0,-3,0,-1,10.3,0.1,
3.36,110,38,38,0.03,72,168,40,-0.0,5,0.99,0,2597,19,493,2846,3492,4.455129,100,24.1,0,100,1,3,2.20,0,10,0,-1,10.3,0.1,
3.46,110,39,39,0.03,72,168,40,-0.0,4,0.98,0,2608,19,495,2832,3467,3.9014986,100,24.4,0,100,1,3,2.21,0,-10,0,-3,10.3,0.1,
3.61,110,42,42,0.03,72,168,41,0.0,5,0.99,0,2621,20,524,2814,3431,4.364149,100,24.6,0,100,1,3,2.22,0,4,0,-2,10.3,0.1,
3.69,110,43,43,0.04,72,168,41,0.0,4,0.98,0,2630,20,526,2803,3408,3.8251035,100,24.6,0,100,1,3,2.23,0,-16,0,-1,10.3,0.1,
3.79,110,44,44,0.04,72,169,41,0.0,5,0.98,0,2636,21,553,2797,3392,4.188818,100,24.6,0,100,1,3,2.24,0,-25,0,-1,10.3,0.1,
3.92,110,47,47,0.04,72,169,41,-0.0,5,0.98,0,2648,22,582,2789,3372,4.3068337,100,24.4,0,100,1,3,2.25,0,8,0,-3,10.3,0.1,
4.03,110,48,48,0.04,72,169,41,-0.0,5,0.99,0,2653,22,583,2786,3366,3.737551,100,24.2,0,100,1,3,2.26,0,-5,0,-1,10.3,0.1,
4.14,110,50,50,0.04,72,169,41,0.0,6,0.99,0,2662,23,612,2786,3359,4.735804,100,23.9,0,100,1,3,2.27,0,-5,0,-1,10.3,0.1,
4.24,110,51,51,0.04,72,169,42,0.0,5,0.98,0,2670,24,640,2788,3358,3.762322,100,23.7,0,100,1,3,2.27,0,-20,0,-2,10.3,0.1,
4.38,110,53,53,0.04,72,169,42,0.0,6,0.98,0,2677,24,642,2792,3362,4.192066,100,23.5,0,100,1,3,2.28,0,12,0,-2,10.3,0.1,
4.47,110,55,55,0.04,72,170,42,0.0,6,0.98,0,2683,25,670,2797,3369,3.7629263,100,23.4,0,100,1,3,2.29,0,6,0,-1,10.3,0.1,
4.61,110,56,56,0.05,72,170,42,0.0,7,0.98,0,2690,26,699,2802,3380,4.2535076,100,23.3,0,100,1,3,2.29,0,-8,0,-2,10.3,0.1,
4.71,110,58,58,0.05,72,170,42,0.0,6,0.98,0,2695,27,727,2806,3390,3.6724837,100,23.3,0,100,1,3,2.30,0,-1,0,-3,10.3,0.1,
4.84,110,60,60,0.05,72,170,42,-0.0,7,0.98,0,2703,28,757,2811,3405,4.234171,100,23.4,0,100,1,3,2.31,0,-7,0,-1,10.3,0.0,
4.94,110,61,61,0.05,72,170,43,-0.0,6,0.98,0,2707,28,758,2813,3413,3.8057907,100,23.4,0,100,1,3,2.31,0,19,0,-2,10.4,0.0,
5.07,110,64,64,0.05,72,171,43,0.0,9,0.97,0,2712,29,786,2814,3423,5.0123215,100,23.6,0,100,1,3,2.32,0,12,0,-3,10.3,0.0,
5.19,110,65,65,0.05,72,171,43,-0.0,7,0.98,0,2717,30,815,2814,3428,3.720574,100,23.7,0,100,1,3,2.32,0,-7,0,-1,10.3,0.0,
5.29,110,67,67,0.05,72,171,43,-0.0,7,0.99,0,2721,31,843,2812,3430,3.7125962,100,23.9,0,100,1,3,2.33,0,26,0,-1,10.3,0.0,
5.41,110,69,69,0.06,72,171,43,0.0,8,0.98,0,2726,32,872,2809,3429,4.268615,100,24.0,0,100,1,3,2.33,0,-1,0,-1,10.3,0.0,
5.54,110,70,71,0.06,72,172,43,-0.0,9,0.98,0,2731,32,874,2806,3426,4.415527,100,24.1,0,100,1,3,2.34,0,-1,0,-1,10.3,0.0,
5.64,110,72,72,0.06,72,172,44,-0.0,7,1.0,0,2735,33,902,2803,3422,3.7492397,100,24.1,0,100,1,3,2.34,0,0,0,-2,10.4,0.1,
5.77,110,74,74,0.06,72,172,44,0.0,9,0.99,0,2739,34,931,2800,3417,4.24819,100,24.2,0,100,1,3,2.35,0,-18,0,-1,10.3,0.1,
5.87,110,75,75,0.06,72,172,44,0.0,8,0.98,0,2743,34,932,2798,3412,3.712494,100,24.1,0,100,1,3,2.35,0,1,0,-1,10.3,0.1,
6.01,110,78,78,0.06,72,172,44,0.0,9,0.98,0,2748,35,961,2795,3407,4.181242,100,24.1,0,100,1,3,2.36,0,2,0,-2,10.4,0.1,
6.12,110,79,79,0.06,72,173,44,0.0,10,0.96,0,2751,36,990,2795,3403,4.3479166,100,24.0,0,100,1,3,2.36,0,-3,0,0,10.3,0.1,
6.22,110,81,81,0.07,72,173,45,-0.0,8,0.99,0,2755,36,991,2794,3401,3.6746576,100,24.0,0,100,1,3,2.36,0,30,0,2,10.4,0.1,
6.32,110,82,82,0.07,72,173,45,0.0,9,0.98,0,2757,37,1020,2795,3403,4.1376185,100,23.9,0,100,1,3,2.37,0,10,0,2,10.3,0.1,
6.46,110,84,84,0.07,72,173,45,0.0,10,0.98,0,2762,38,1049,2796,3389,4.162121,100,23.8,0,100,1,3,2.37,0,-3,0,-3,10.3,0.1,
6.56,110,85,86,0.07,72,173,45,-0.0,9,0.98,0,2765,38,1050,2798,3381,3.7331748,100,23.8,0,100,1,3,2.37,0,17,0,-4,10.4,0.1,
6.66,110,87,87,0.07,72,173,45,-0.0,10,0.97,0,2767,39,1079,2800,3375,4.0758533,100,23.8,0,100,1,3,2.38,0,10,0,-3,10.4,0.1,
6.79,110,89,89,0.07,72,174,45,0.0,10,1.0,0,2769,40,1107,2802,3372,4.157443,100,23.8,0,100,1,3,2.38,0,10,0,0,10.4,0.1,
6.89,110,90,90,0.07,72,174,46,0.0,9,0.98,0,2772,40,1108,2803,3371,3.625144,100,23.8,0,100,1,3,2.38,0,17,0,-4,10.4,0.1,
7.03,110,92,92,0.08,72,174,46,0.0,10,0.99,0,2775,41,1137,2804,3371,4.1074114,100,23.8,0,100,1,3,2.38,0,4,0,-3,10.4,0.1,
7.14,110,94,94,0.08,72,174,46,0.0,11,0.96,0,2778,42,1166,2805,3370,4.2167726,100,23.9,0,100,1,3,2.39,0,-12,0,-2,10.3,0.1,
7.26,110,96,96,0.08,72,175,46,-0.0,9,1.01,0,2779,42,1167,2805,3369,3.490185,100,24.0,0,100,1,3,2.39,0,28,0,3,10.4,0.1,
7.36,110,97,97,0.08,72,175,46,0.0,10,1.0,0,2781,43,1196,2804,3367,3.608888,100,24.0,0,100,1,3,2.39,0,1,0,0,10.4,0.1,
7.49,110,99,99,0.08,72,175,46,0.0,13,0.96,0,2784,44,1225,2803,3360,4.7803926,100,24.1,0,100,1,3,2.39,0,9,0,-4,10.4,0.1,
7.59,110,100,101,0.08,72,175,47,-0.0,8,0.99,0,2786,44,1226,2802,3354,2.8116384,100,24.1,0,100,1,3,2.40,0,28,0,-2,10.5,0.1,
7.73,110,102,102,0.08,72,175,47,0.0,14,0.98,0,2788,45,1254,2800,3345,4.7980876,100,24.1,0,100,1,3,2.40,0,2,0,0,10.4,0.1,
7.84,110,104,104,0.08,72,176,47,0.0,10,0.98,0,2791,45,1256,2799,3334,3.4790697,100,24.1,0,100,1,3,2.40,0,18,0,-1,10.3,0.0,
7.94,110,105,105,0.09,72,176,47,0.0,10,1.0,0,2792,46,1284,2799,3326,3.4603155,100,24.1,0,100,1,3,2.40,0,18,0,-3,10.4,0.0,
8.07,110,107,107,0.09,72,176,47,0.0,12,0.97,0,2794,46,1285,2799,3314,3.9549036,100,24.1,0,100,1,3,2.40,0,5,0,-2,10.4,0.0,
8.17,110,108,108,0.09,72,176,47,-0.0,11,0.98,0,2795,47,1314,2799,3305,3.5699897,100,24.1,0,100,1,3,2.41,0,-8,0,0,10.4,0.0,
8.27,110,110,110,0.09,72,176,48,0.0,10,0.99,0,2796,47,1314,2799,3296,3.1295438,100,24.1,0,100,1,3,2.41,0,7,0,9,10.4,0.0,
8.37,110,111,111,0.09,72,176,48,0.0,12,0.98,0,2796,48,1342,2800,3289,3.8626642,100,24.1,0,100,1,3,2.41,0,-19,1,8,10.4,0.0,
8.51,110,113,113,0.09,72,177,48,0.0,15,0.99,0,2796,48,1342,2800,3279,4.665795,100,24.1,0,100,1,3,2.41,0,-65,0,-7,10.3,0.1,
8.60,110,114,114,0.09,72,177,48,0.0,9,1.0,0,2797,49,1370,2801,3272,2.8089054,100,24.1,0,100,1,3,2.41,0,-78,0,-12,10.2,0.1,
8.74,110,116,116,0.09,72,177,48,0.1,15,1.0,0,2796,50,1398,2801,3263,4.7360573,100,24.1,0,100,1,3,2.41,0,-75,0,-6,10.0,0.1,
8.84,110,117,118,0.10,72,177,48,0.1,12,0.97,0,2796,50,1398,2801,3257,3.6410193,100,24.1,0,100,1,3,2.41,0,-68,0,2,9.7,0.1,
8.97,110,119,119,0.10,72,177,49,0.0,14,0.98,0,2795,51,1425,2801,3248,4.187127,100,24.1,0,100,1,3,2.41,0,-61,0,1,9.4,0.1,
9.07,110,121,121,0.10,72,178,49,0.0,12,1.0,0,2795,51,1425,2801,3241,3.6652827,100,24.1,0,100,1,3,2.41,0,-59,0,1,9.1,0.1,
9.18,110,122,122,0.10,72,178,49,0.1,14,1.0,0,2796,52,1453,2801,3234,4.0537767,100,24.2,0,100,1,3,2.41,0,-55,0,-4,8.9,0.1,
9.31,110,124,124,0.10,72,178,49,0.0,14,0.95,0,2797,52,1454,2801,3224,3.9815586,100,24.2,0,100,1,3,2.41,0,-47,0,-3,8.7,0.1,
9.41,110,125,125,0.10,72,178,49,-0.0,12,0.94,0,2796,53,1482,2801,3217,3.4147954,100,24.2,0,100,1,3,2.41,0,-46,0,-1,8.7,0.1,
9.54,110,127,127,0.10,72,178,49,-0.0,14,1.02,0,2797,53,1482,2801,3207,3.8710911,100,24.2,0,100,1,3,2.41,0,-53,0,-1,8.7,0.1,
9.64,110,128,128,0.10,72,179,50,0.0,12,1.05,0,2796,54,1510,2801,3199,3.40967,100,24.2,0,100,1,3,2.41,0,-60,0,-1,8.6,0.1,
9.77,110,130,130,0.11,72,179,50,0.0,14,0.92,0,2797,54,1510,2800,3188,3.8287377,100,24.2,0,100,1,3,2.41,0,-44,0,-1,8.6,0.1,
9.88,110,131,131,0.11,72,179,50,-0.0,12,0.99,0,2797,55,1538,2800,3181,3.314102,100,24.2,0,100,1,3,2.41,0,-46,0,0,8.7,0.2,
9.99,110,133,133,0.11,72,179,50,0.0,14,1.02,0,2797,55,1538,2801,3172,3.817749,100,24.2,0,100,1,3,2.41,0,-50,0,-3,8.6,0.2,
