时间/s,节流阀/%,表　速/kph,真空速/kph,马赫数/Ma,高　度/m,温　度/℃,油　温/℃,爬升率/m/s,ＳＥＰ*/m/s,过　载/G,滚转率/deg/s,功　率/bhp,桨效率/%,轴功率*/bhp,转　速/rpm,推　力/kg,加速度*/m/s^2,桨　距/%,桨距角/deg,散热器/%,混合比/%,增压器/档,磁电机/档,进气压/ata,襟　翼/%,升降舵/%,滚转舵/%,方向舵/%,攻　角/deg,侧滑角/deg,
0.00,103,1,1,0.00,72,165,35,-0.3,-156,0.0,0,0,0,0,499,0,-23.4883,100,0.0,0,100,1,3,1.66,0,0,0,0,90.0,0.1,
0.04,103,9,9,0.01,72,167,37,0.0,0,0.98,0,2556,3,67,2380,2090,0.7535689,100,20.2,0,100,1,3,2.28,0,1,0,-5,10.1,0.2,
0.12,103,10,10,0.01,72,168,37,0.0,1,0.98,0,2588,3,76,2421,2161,2.6903446,100,20.2,0,100,1,3,2.29,0,1,0,-5,10.1,0.2,
0.21,103,11,11,0.01,72,168,37,0.0,1,0.98,0,2616,3,85,2460,2231,2.6988926,100,20.2,0,100,1,3,2.29,0,1,0,-5,10.1,0.2,
0.29,103,12,12,0.01,72,168,38,0.0,1,0.98,0,2641,4,95,2497,2298,2.8339782,100,20.2,0,100,1,3,2.30,0,1,0,-5,10.1,0.2,
0.37,103,13,13,0.01,72,168,38,0.0,1,0.98,0,2662,4,105,2533,2363,2.9332638,100,20.2,0,100,1,3,2.30,0,1,0,-5,10.2,0.3,
0.46,103,13,13,0.01,72,168,38,0.0,1,0.98,0,2681,4,116,2566,2425,3.0289645,100,20.2,0,100,1,3,2.30,0,1,0,-5,10.2,0.3,
0.54,103,14,14,0.01,72,168,38,0.0,1,0.98,0,2696,5,127,2598,2484,3.0835695,100,20.2,0,100,1,3,2.31,0,1,0,-5,10.2,0.3,
0.62,103,15,15,0.01,72,168,38,0.0,1,0.98,0,2709,5,139,2628,2541,3.2084734,100,20.2,0,100,1,3,2.31,0,1,0,-5,10.2,0.3,
0.71,103,16,16,0.01,72,168,38,0.0,1,0.98,0,2720,6,152,2657,2596,3.2921524,100,20.2,0,100,1,3,2.31,0,1,0,-5,10.2,0.3,
