时间/s,节流阀/%,表　速/kph,真空速/kph,马赫数/Ma,高　度/m,温　度/℃,油　温/℃,爬升率/m/s,ＳＥＰ*/m/s,过　载/G,滚转率/deg/s,功　率/bhp,桨效率/%,轴功率*/bhp,转　速/rpm,推　力/kg,加速度*/m/s^2,桨　距/%,桨距角/deg,散热器/%,混合比/%,增压器/档,磁电机/档,进气压/ata,襟　翼/%,升降舵/%,滚转舵/%,方向舵/%,攻　角/deg,侧滑角/deg,
0.17,0,0,0,0.00,72,164,37,0.0,0,0.98,0,16,0,0,550,129,0.0,100,20.2,0,100,1,3,0.78,0,0,0,-5,7.2,45.5,
0.00,0,1,1,0.00,72,163,35,-0.3,0,-0.0,0,0,0,0,499,0,0.0014966001,100,0.0,0,100,1,3,0.78,0,0,0,0,90.0,0.1,
0.27,0,0,0,0.00,72,164,37,0.0,0,0.98,0,16,0,0,550,129,0.0,100,20.2,0,100,1,3,0.78,0,0,0,-5,7.2,45.5,
0.06,0,0,0,0.00,72,164,37,0.0,0,0.98,0,16,0,0,550,129,0.0,100,20.2,0,100,1,3,0.78,0,0,0,-5,7.2,45.5,
0.40,0,0,0,0.00,72,164,37,0.0,0,0.98,0,16,0,0,551,129,0.0,100,20.2,0,100,1,3,0.78,0,0,0,-5,7.2,45.5,
0.18,0,0,0,0.00,72,164,37,0.0,0,0.98,0,16,0,0,551,129,0.0,100,20.2,0,100,1,3,0.78,0,0,0,-5,7.2,45.5,
0.28,0,0,0,0.00,72,164,37,0.0,0,0.98,0,16,0,0,551,129,0.0,100,20.2,0,100,1,3,0.78,0,0,0,-5,7.2,45.5,
0.50,0,0,0,0.00,72,164,37,0.0,0,0.98,0,16,0,0,551,129,0.0,100,20.2,0,100,1,3,0.78,0,0,0,-5,7.2,45.5,
0.60,0,0,0,0.00,72,164,37,0.0,0,0.98,0,16,0,0,551,129,0.0,100,20.2,0,100,1,3,0.78,0,0,0,-5,7.2,45.5,
0.39,0,0,0,0.00,72,164,37,0.0,0,0.98,0,16,0,0,551,129,0.0,100,20.2,0,100,1,3,0.78,0,0,0,-5,7.2,45.5,
0.74,0,0,0,0.00,72,164,37,0.0,0,0.98,0,16,0,0,551,129,0.0,100,20.2,0,100,1,3,0.78,0,0,0,-5,7.2,45.5,
0.51,0,0,0,0.00,72,164,37,0.0,0,0.98,0,16,0,0,551,129,0.0,100,20.2,0,100,1,3,0.78,0,0,0,-5,7.2,45.5,
0.61,0,0,0,0.00,72,164,37,0.0,0,0.98,0,16,0,0,551,129,0.0,100,20.2,0,100,1,3,0.78,0,0,0,-5,7.2,45.5,
0.84,0,0,0,0.00,72,164,37,0.0,0,0.98,0,16,0,0,551,129,0.0,100,20.2,0,100,1,3,0.78,0,0,0,-5,7.2,45.5,
0.97,0,0,0,0.00,72,164,37,0.0,0,0.98,0,16,0,0,551,129,0.0,100,20.2,0,100,1,3,0.78,0,0,0,-5,7.2,45.5,
0.74,0,0,0,0.00,72,164,37,0.0,0,0.98,0,16,0,0,551,129,0.0,100,20.2,0,100,1,3,0.78,0,0,0,-5,7.2,45.5,
1.07,0,0,0,0.00,72,164,37,0.0,0,0.98,0,16,0,0,551,129,0.0,100,20.2,0,100,1,3,0.78,0,0,0,-5,7.2,45.5,
0.84,0,0,0,0.00,72,164,37,0.0,0,0.98,0,16,0,0,551,129,0.0,100,20.2,0,100,1,3,0.78,0,0,0,-5,7.2,45.5,
1.20,0,0,0,0.00,72,164,37,0.0,0,0.98,0,16,0,0,551,129,0.0,100,20.2,0,100,1,3,0.78,0,0,0,-5,7.2,45.5,
0.98,0,0,0,0.00,72,164,37,0.0,0,0.98,0,16,0,0,551,129,0.0,100,20.2,0,100,1,3,0.78,0,0,0,-5,7.2,45.5,
1.30,0,0,0,0.00,72,164,37,0.0,0,0.98,0,16,0,0,551,129,0.0,100,20.2,0,100,1,3,0.78,0,0,0,-5,7.2,45.5,
1.08,0,0,0,0.00,72,164,37,0.0,0,0.98,0,16,0,0,551,129,0.0,100,20.2,0,100,1,3,0.78,0,0,0,-5,7.2,45.5,
1.44,0,0,0,0.00,72,164,37,0.0,0,0.98,0,16,0,0,551,129,0.0,100,20.2,0,100,1,3,0.78,0,0,0,-5,7.2,45.5,
1.21,0,0,0,0.00,72,164,37,0.0,0,0.98,0,16,0,0,551,129,0.0,100,20.2,0,100,1,3,0.78,0,0,0,-5,7.2,45.5,
1.31,0,0,0,0.00,72,164,37,0.0,0,0.98,0,16,0,0,551,129,0.0,100,20.2,0,100,1,3,0.78,0,0,0,-5,7.2,45.5,
1.54,0,0,0,0.00,72,164,37,0.0,0,0.98,0,16,0,0,551,129,0.0,100,20.2,0,100,1,3,0.78,0,0,0,-5,7.2,45.5,
1.67,0,0,0,0.00,72,164,37,0.0,0,0.98,0,16,0,0,551,129,0.0,100,20.2,0,100,1,3,0.78,0,0,0,-5,7.2,45.5,
1.44,0,0,0,0.00,72,164,37,0.0,0,0.98,0,16,0,0,551,129,0.0,100,20.2,0,100,1,3,0.78,0,0,0,-5,7.2,45.5,
1.77,0,0,0,0.00,72,164,37,0.0,0,0.98,0,16,0,0,550,129,0.0,100,20.2,0,100,1,3,0.78,0,0,0,-5,7.2,45.5,
1.54,0,0,0,0.00,72,164,37,0.0,0,0.98,0,16,0,0,550,129,0.0,100,20.2,0,100,1,3,0.78,0,0,0,-5,7.2,45.5,
1.66,0,0,0,0.00,72,164,37,0.0,0,0.98,0,16,0,0,550,129,0.0,100,20.2,0,100,1,3,0.78,0,0,0,-5,7.2,45.5,
1.90,0,0,0,0.00,72,164,37,0.0,0,0.98,0,16,0,0,550,129,0.0,100,20.2,0,100,1,3,0.78,0,0,0,-5,7.2,45.5,
2.00,0,0,0,0.00,72,164,37,0.0,0,0.98,0,16,0,0,551,129,0.0,100,20.2,0,100,1,3,0.78,0,0,0,-5,7.2,45.5,
1.78,0,0,0,0.00,72,164,37,0.0,0,0.98,0,16,0,0,551,129,0.0,100,20.2,0,100,1,3,0.78,0,0,0,-5,7.2,45.5,
2.10,0,0,0,0.00,72,164,37,0.0,0,0.98,0,16,0,0,551,129,0.0,100,20.2,0,100,1,3,0.78,0,0,0,-5,7.2,45.5,
1.88,0,0,0,0.00,72,164,37,0.0,0,0.98,0,16,0,0,551,129,0.0,100,20.2,0,100,1,3,0.78,0,0,0,-5,7.2,45.5,
2.24,0,0,0,0.00,72,164,37,0.0,0,0.98,0,16,0,0,551,129,0.0,100,20.2,0,100,1,3,0.78,0,0,0,-5,7.2,45.5,
2.01,0,0,0,0.00,72,164,37,0.0,0,0.98,0,16,0,0,551,129,0.0,100,20.2,0,100,1,3,0.78,0,0,0,-5,7.2,45.5,
2.34,0,0,0,0.00,72,164,38,0.0,0,0.98,0,16,0,0,551,129,0.0,100,20.2,0,100,1,3,0.78,0,0,0,-5,7.2,45.5,
2.11,0,0,0,0.00,72,164,38,0.0,0,0.98,0,16,0,0,551,129,0.0,100,20.2,0,100,1,3,0.78,0,0,0,-5,7.2,45.5,
2.47,0,0,0,0.00,72,164,38,0.0,0,0.98,0,16,0,0,551,129,0.0,100,20.2,0,100,1,3,0.78,0,0,0,-5,7.2,45.5,
2.24,0,0,0,0.00,72,164,38,0.0,0,0.98,0,16,0,0,551,129,0.0,100,20.2,0,100,1,3,0.78,0,0,0,-5,7.2,45.5,
2.57,10,0,0,0.00,72,164,38,0.0,0,0.98,0,321,0,0,617,153,0.0,100,20.2,0,100,1,3,0.82,0,0,0,-5,90.0,45.8,
2.34,10,0,0,0.00,72,164,38,0.0,0,0.98,0,321,0,0,617,153,0.0,100,20.2,0,100,1,3,0.82,0,0,0,-5,90.0,45.8,
2.47,22,0,0,0.00,72,164,38,0.0,0,0.06,0,479,0,0,746,225,0.0,100,20.2,0,100,1,3,0.88,0,0,0,-5,35.0,7.8,
2.70,22,0,0,0.00,72,164,38,0.0,0,0.06,0,479,0,0,746,225,0.0,100,20.2,0,100,1,3,0.88,0,0,0,-5,35.0,7.8,
2.80,32,0,0,0.00,72,164,38,0.0,0,0.16,0,590,0,0,864,303,0.0,100,20.2,0,100,1,3,0.94,0,0,0,-5,90.0,9.0,
2.58,32,0,0,0.00,72,164,38,0.0,0,0.16,0,590,0,0,864,303,0.0,100,20.2,0,100,1,3,0.94,0,0,0,-5,90.0,9.0,
2.93,47,0,0,0.00,72,164,38,-0.0,0,0.31,0,763,0,0,1036,438,0.0,100,20.2,0,100,1,3,1.02,0,0,0,-5,30.5,33.9,
2.71,47,0,0,0.00,72,164,38,-0.0,0,0.31,0,763,0,0,1036,438,0.0,100,20.2,0,100,1,3,1.02,0,0,0,-5,30.5,33.9,
3.04,55,0,0,0.00,72,164,38,-0.0,0,0.92,0,855,0,0,1135,527,0.0,100,20.2,0,100,1,3,1.08,0,0,0,-5,28.8,19.3,
2.89,63,0,0,0.00,72,164,38,0.0,0,0.99,0,947,0,0,1232,624,0.0,100,20.2,0,100,1,3,1.19,0,0,0,-5,4.6,6.8,
3.17,70,0,0,0.00,72,164,38,0.0,0,0.98,0,1029,0,0,1305,701,0.0,100,20.2,0,100,1,3,1.27,0,0,0,-5,6.9,3.7,
2.99,74,0,0,0.00,72,164,38,0.0,0,0.99,0,1069,0,0,1353,754,0.0,100,20.2,0,100,1,3,1.33,0,0,0,-5,7.2,2.7,
3.27,83,0,0,0.00,72,164,38,0.0,0,0.99,0,1110,0,0,1423,836,0.0,100,20.2,0,100,1,3,1.42,0,0,0,-5,8.1,1.7,
3.09,90,1,1,0.00,72,164,38,0.0,0,0.99,0,1079,0,0,1466,891,0.64605945,100,20.2,0,100,1,3,1.43,0,7,0,2,8.4,1.5,
3.37,94,1,1,0.00,72,164,38,0.0,0,0.99,0,1043,0,0,1504,940,0.7004455,100,20.2,0,100,1,3,1.43,0,7,1,12,8.5,1.3,
3.22,106,1,1,0.00,72,164,38,0.0,0,0.98,0,1125,0,0,1578,1034,0.8173529,100,20.2,0,100,1,3,1.46,0,20,0,8,8.9,0.8,
3.50,110,1,1,0.00,72,164,38,0.0,0,0.98,0,1196,0,0,1634,1108,1.0141261,100,20.2,0,100,1,3,1.49,0,14,0,5,9.6,0.6,
3.33,110,1,1,0.00,72,164,38,0.0,0,0.98,0,1245,0,0,1671,1160,0.85829836,100,20.2,0,100,1,3,1.50,0,13,0,6,9.3,0.5,
3.60,110,1,1,0.00,72,164,38,0.0,0,0.98,0,1315,1,13,1727,1238,0.7999468,100,20.2,0,100,1,3,1.53,0,7,0,6,9.4,0.4,
3.46,110,2,2,0.00,72,164,38,0.0,0,0.98,0,1407,1,14,1800,1346,1.2217666,100,20.2,0,100,1,3,1.56,0,20,1,4,9.4,0.2,
3.73,110,2,2,0.00,72,164,38,0.0,0,0.98,0,1453,1,14,1837,1401,1.563815,100,20.2,0,100,1,3,1.57,0,20,1,3,9.4,0.2,
3.56,110,2,2,0.00,72,164,38,0.0,0,0.98,0,1503,1,15,1873,1457,1.2987343,100,20.2,0,100,1,3,1.58,0,20,1,2,9.5,0.1,
3.84,110,3,3,0.00,72,164,38,0.0,0,0.99,0,1569,1,15,1927,1541,1.3981843,100,20.2,0,100,1,3,1.61,0,25,1,0,9.9,0.1,
3.67,110,3,3,0.00,72,164,38,-0.0,0,0.97,0,1635,1,16,1980,1627,2.0157428,100,20.2,0,100,1,3,1.63,0,18,1,0,9.6,0.1,
3.97,110,3,3,0.00,72,164,38,0.0,0,1.0,0,1693,1,16,2031,1713,1.8279002,100,20.2,0,100,1,3,1.65,0,24,1,0,10.0,0.1,
3.78,110,4,4,0.00,72,165,38,0.0,0,1.01,0,1736,1,17,2065,1770,1.6758015,100,20.2,0,100,1,3,1.66,0,24,1,0,10.0,0.0,
4.07,110,4,4,0.00,72,165,38,-0.0,0,0.96,0,1793,2,35,2114,1855,1.8431432,100,20.2,0,100,1,3,1.68,0,16,1,1,9.7,0.0,
3.91,110,5,5,0.00,72,165,38,0.0,0,1.0,0,1848,2,36,2162,1940,2.1630585,100,20.2,0,100,1,3,1.70,0,22,1,0,10.0,0.0,
4.17,110,5,5,0.00,72,165,38,0.0,0,1.0,0,1884,2,37,2193,1995,2.2327228,100,20.2,0,100,1,3,1.71,0,22,1,0,10.0,0.0,
4.03,110,6,6,0.00,72,165,38,0.0,0,0.99,0,1950,2,39,2253,2105,2.4148388,100,20.2,0,100,1,3,1.73,0,21,1,0,10.0,0.0,
4.27,110,6,6,0.00,72,165,38,0.0,0,0.98,0,1965,2,39,2267,2132,1.9094154,100,20.2,0,100,1,3,1.74,0,15,1,0,9.9,0.0,
4.13,110,7,7,0.01,72,165,38,0.0,0,0.98,0,2010,3,60,2310,2212,1.8156989,100,20.2,0,100,1,3,1.76,0,24,1,0,10.0,0.0,
4.40,110,7,7,0.01,72,165,38,0.0,1,0.98,0,2052,3,61,2350,2289,2.8487213,100,20.2,0,100,1,3,1.77,0,36,1,0,10.0,0.0,
4.24,110,8,8,0.01,72,165,38,0.0,1,0.98,0,2090,3,62,2388,2365,3.2851887,100,20.2,0,100,1,3,1.79,0,46,1,0,10.0,0.0,
4.50,110,8,8,0.01,72,165,38,0.0,0,0.98,0,2114,3,63,2413,2413,2.20799,100,20.2,0,100,1,3,1.80,0,40,1,0,10.0,0.0,
4.34,110,9,9,0.01,72,165,38,0.0,1,0.98,0,2148,4,85,2448,2484,2.5856867,100,20.2,0,100,1,3,1.81,0,52,0,1,10.1,0.0,
4.60,110,9,9,0.01,72,165,38,0.0,1,0.99,0,2158,4,86,2460,2507,2.980119,100,20.2,0,100,1,3,1.82,0,45,0,1,10.1,0.0,
4.46,110,10,10,0.01,72,165,39,0.0,1,0.99,0,2198,4,87,2503,2596,3.1155856,100,20.2,0,100,1,3,1.84,0,43,0,0,10.1,0.1,
4.74,110,11,11,0.01,72,165,39,0.0,1,0.98,0,2225,5,111,2534,2659,3.7427742,100,20.2,0,100,1,3,1.85,0,40,0,1,10.1,0.1,
4.57,110,11,11,0.01,72,165,39,0.0,1,0.99,0,2242,5,112,2553,2700,2.7957528,100,20.2,0,100,1,3,1.86,0,40,0,0,10.1,0.1,
4.84,110,12,12,0.01,72,165,39,0.0,1,0.98,0,2265,5,113,2581,2758,2.9697292,100,20.2,0,100,1,3,1.88,0,38,0,0,10.1,0.1,
4.68,110,13,13,0.01,72,165,39,0.0,1,0.99,0,2286,6,137,2607,2818,3.8056788,100,20.2,0,100,1,3,1.89,0,31,0,0,10.1,0.1,
4.95,110,13,13,0.01,72,165,39,0.0,1,0.98,0,2300,6,138,2623,2853,3.2367423,100,20.2,0,100,1,3,1.90,0,37,0,0,10.2,0.1,
4.78,110,14,14,0.01,72,165,39,0.0,1,0.99,0,2318,6,139,2646,2902,3.4319243,100,20.2,0,100,1,3,1.91,0,30,0,-1,10.2,0.1,
5.05,110,15,15,0.01,72,166,39,0.0,1,0.98,0,2330,7,163,2661,2933,3.4118612,100,20.2,0,100,1,3,1.92,0,36,0,-2,10.2,0.1,
4.91,110,16,16,0.01,72,166,39,0.0,2,0.99,0,2351,7,164,2689,2991,3.7259915,100,20.2,0,100,1,3,1.94,0,23,0,-2,10.2,0.1,
5.19,110,16,16,0.01,72,166,39,0.0,2,0.98,0,2366,8,189,2708,3032,3.7659724,100,20.2,0,100,1,3,1.95,0,28,0,-2,10.2,0.1,
5.01,110,17,17,0.01,72,166,39,0.0,2,0.99,0,2375,8,190,2720,3057,3.3259807,100,20.2,0,100,1,3,1.96,0,15,0,-2,10.2,0.1,
5.28,110,18,18,0.01,72,166,39,0.0,2,0.98,0,2384,8,190,2731,3082,3.3493829,100,20.2,0,100,1,3,1.97,0,13,0,-2,10.2,0.1,
5.12,110,18,18,0.02,72,166,39,0.0,1,0.98,0,2396,9,215,2748,3116,3.017546,100,20.2,0,100,1,3,1.98,0,-6,0,1,10.2,0.1,
5.42,110,19,19,0.02,72,166,39,0.0,2,0.98,0,2408,9,216,2763,3149,3.9584816,100,20.2,0,100,1,3,1.99,0,-13,0,2,10.2,0.1,
5.23,110,20,20,0.02,72,166,39,0.0,2,0.98,0,2412,9,217,2768,3159,3.5549197,100,20.2,0,100,1,3,1.99,0,-20,0,2,10.2,0.1,
5.52,110,20,21,0.02,72,166,40,0.0,2,0.98,0,2422,10,242,2782,3188,2.9958844,100,20.2,0,100,1,3,2.00,0,-34,0,1,10.2,0.1,
5.33,110,21,21,0.02,72,166,40,0.0,2,0.98,0,2429,10,242,2791,3207,3.9344904,100,20.2,0,100,1,3,2.01,0,-21,0,2,10.2,0.1,
5.63,110,22,22,0.02,72,166,40,0.0,2,0.99,0,2442,11,268,2807,3240,4.0550075,100,20.2,0,100,1,3,2.03,0,-21,0,1,10.2,0.1,
5.45,110,23,23,0.02,72,166,40,0.0,2,0.98,0,2448,11,269,2815,3256,4.0327296,100,20.2,0,100,1,3,2.03,0,-28,0,1,10.2,0.1,
5.77,110,24,24,0.02,72,166,40,0.0,3,0.98,0,2459,12,295,2829,3285,4.2271533,100,20.2,0,100,1,3,2.05,0,-28,0,0,10.2,0.1,
5.56,110,24,24,0.02,72,167,40,0.0,3,0.98,0,2462,12,295,2832,3292,4.20039,100,20.2,0,100,1,3,2.05,0,-21,0,2,10.2,0.1,
5.87,110,26,26,0.02,72,167,40,0.0,3,0.98,0,2473,13,321,2845,3317,3.6577008,100,20.2,0,100,1,3,2.06,0,-35,0,-2,10.2,0.1,
5.66,110,26,26,0.02,72,167,40,0.0,3,0.98,0,2475,13,321,2848,3323,3.6346436,100,20.2,0,100,1,3,2.06,0,-41,0,-2,10.2,0.1,
6.00,110,28,28,0.02,72,167,40,-0.0,3,0.98,0,2489,14,348,2865,3359,4.2197866,100,20.2,0,100,1,3,2.08,0,-28,0,-3,10.2,0.1,
5.79,110,28,28,0.02,72,167,40,-0.0,3,0.98,0,2489,14,348,2865,3359,4.226633,100,20.2,0,100,1,3,2.08,0,-28,0,-3,10.2,0.1,
6.10,110,29,29,0.02,72,167,40,-0.0,3,0.98,0,2498,14,349,2874,3394,3.7767234,100,20.4,0,100,1,3,2.09,0,-15,0,-2,10.3,0.1,
5.89,110,29,29,0.02,72,167,40,-0.0,3,0.99,0,2501,15,375,2876,3405,3.8227525,100,20.5,0,100,1,3,2.10,0,-13,0,-2,10.3,0.1,
