时间/s,节流阀/%,表　速/kph,真空速/kph,马赫数/Ma,高　度/m,温　度/℃,油　温/℃,爬升率/m/s,ＳＥＰ*/m/s,过　载/G,滚转率/deg/s,功　率/bhp,桨效率/%,轴功率*/bhp,转　速/rpm,推　力/kg,加速度*/m/s^2,桨　距/%,桨距角/deg,散热器/%,混合比/%,增压器/档,磁电机/档,进气压/ata,襟　翼/%,升降舵/%,滚转舵/%,方向舵/%,攻　角/deg,侧滑角/deg,
0.00,110,1,1,0.00,72,163,35,-0.2,0,0.04,0,0,0,0,558,0,0.0029507042,100,0.0,0,100,1,3,1.86,0,0,0,0,90.0,0.4,
0.05,110,32,33,0.03,72,168,40,0.0,1,0.98,0,2790,14,390,2738,3263,2.605147,100,26.4,0,100,1,3,2.41,0,0,0,-5,10.3,0.7,
0.15,110,34,34,0.03,72,169,40,0.0,4,0.98,0,2792,15,418,2741,3265,3.8010898,100,25.9,0,100,1,3,2.41,0,0,0,-5,10.3,0.8,
0.31,110,36,36,0.03,72,169,40,-0.0,4,0.98,0,2793,15,418,2749,3275,4.144997,100,25.4,0,100,1,3,2.41,0,0,0,-5,10.3,0.8,
0.40,110,38,38,0.03,72,169,40,-0.0,4,0.98,0,2794,16,447,2759,3294,4.304579,100,24.9,0,100,1,3,2.41,0,0,0,-5,10.3,0.9,
0.50,110,39,39,0.03,72,169,40,-0.0,3,0.99,0,2795,17,475,2768,3313,2.8861253,100,24.6,0,100,1,3,2.41,0,0,0,-5,10.3,1.0,
0.63,110,41,41,0.03,72,169,41,0.0,5,0.99,0,2795,18,503,2780,3338,4.9244375,100,24.4,0,100,1,3,2.41,0,0,0,-5,10.3,1.0,
0.73,110,43,43,0.03,72,170,41,0.0,4,0.98,0,2796,19,531,2789,3359,3.6965504,100,24.3,0,100,1,3,2.41,0,0,0,-5,10.3,1.1,
0.90,110,45,45,0.04,72,170,41,0.0,5,0.98,0,2795,20,559,2800,3390,3.7031054,100,24.2,0,100,1,3,2.41,0,0,0,-5,10.3,1.2,
1.00,110,46,46,0.04,72,170,41,0.0,5,0.98,0,2794,21,586,2804,3403,3.978631,100,24.3,0,100,1,3,2.41,0,0,0,-5,10.3,1.3,
1.14,110,48,48,0.04,72,170,41,-0.0,7,0.99,0,2794,22,614,2808,3419,4.992763,100,24.4,0,100,1,3,2.41,0,0,0,-5,10.3,1.4,
1.25,110,50,50,0.04,72,171,42,0.0,5,0.99,0,2794,22,614,2809,3427,3.74352,100,24.6,0,100,1,3,2.41,0,0,0,-5,10.3,1.4,
1.37,110,52,52,0.04,72,171,42,0.0,6,0.98,0,2794,23,642,2808,3431,4.4824514,100,24.7,0,100,1,3,2.41,0,0,0,-5,10.3,1.5,
1.47,110,53,54,0.04,72,171,42,0.0,6,0.98,0,2794,24,670,2806,3430,3.761403,100,24.9,0,100,1,3,2.41,0,0,0,-5,10.3,1.6,
1.60,110,55,55,0.05,72,171,42,0.0,7,0.99,0,2793,25,698,2803,3427,4.293211,100,25.0,0,100,1,3,2.41,0,0,0,-5,10.3,1.7,
1.70,110,57,57,0.05,72,171,42,0.0,6,0.98,0,2793,26,726,2799,3423,3.8128579,100,25.0,0,100,1,3,2.41,0,0,0,-5,10.3,1.8,
1.80,110,58,59,0.05,72,172,42,0.0,7,0.98,0,2794,26,726,2796,3418,4.2377086,100,25.0,0,100,1,3,2.41,0,0,0,-5,10.3,1.8,
1.90,110,60,60,0.05,72,172,43,-0.0,7,0.98,1,2794,27,754,2793,3413,4.1966014,100,25.0,0,100,1,3,2.41,0,0,0,-5,10.3,1.9,
2.04,110,62,62,0.05,72,172,43,-0.0,7,0.99,0,2793,28,782,2791,3408,4.2408147,100,24.9,0,100,1,3,2.41,0,0,0,-5,10.3,2.0,
2.13,110,63,64,0.05,72,172,43,-0.0,7,0.98,0,2794,28,782,2789,3403,3.7361267,100,24.8,0,100,1,3,2.41,0,0,0,-5,10.3,2.1,
2.27,110,65,65,0.05,72,172,43,-0.0,8,0.99,1,2794,29,810,2789,3400,4.279056,100,24.7,0,100,1,3,2.41,0,0,0,-5,10.3,2.2,
2.41,110,67,67,0.05,72,173,43,0.0,8,0.98,0,2795,30,838,2789,3398,4.270198,100,24.6,0,100,1,3,2.41,0,0,0,-5,10.3,2.2,
2.50,110,69,69,0.06,72,173,43,-0.0,5,0.98,0,2795,31,866,2790,3399,2.8817735,100,24.5,0,100,1,3,2.41,0,0,0,-5,10.3,2.3,
2.62,110,70,70,0.06,72,173,44,-0.0,9,0.98,0,2794,31,866,2792,3400,4.437759,100,24.4,0,100,1,3,2.41,0,0,0,-5,10.3,2.4,
2.77,110,72,72,0.06,72,173,44,-0.0,6,0.99,0,2795,32,894,2794,3403,2.937869,100,24.3,0,100,1,3,2.41,0,0,0,-5,10.3,2.4,
2.82,110,73,73,0.06,72,173,44,0.0,9,0.99,0,2795,33,922,2796,3406,4.544318,100,24.2,0,100,1,3,2.41,0,0,0,-5,10.3,2.5,
2.95,110,75,75,0.06,72,174,44,0.0,9,0.97,0,2795,34,950,2798,3411,4.3009233,100,24.2,0,100,1,3,2.41,0,0,0,-5,10.3,2.6,
3.05,110,77,77,0.06,72,174,44,0.0,7,0.97,0,2796,34,950,2799,3414,3.0942187,100,24.1,0,100,1,3,2.41,0,0,0,-5,10.4,2.6,
3.15,110,78,78,0.06,72,174,44,0.0,9,0.99,0,2794,35,978,2800,3417,4.065245,100,24.1,0,100,1,3,2.41,0,0,0,-5,10.4,2.6,
3.29,110,80,80,0.07,72,174,45,-0.0,11,0.98,0,2794,36,1006,2801,3421,4.9562454,100,24.1,0,100,1,3,2.41,0,0,0,-5,10.4,2.7,
3.39,110,82,82,0.07,72,174,45,0.0,6,0.98,0,2795,37,1034,2801,3423,2.8705761,100,24.1,0,100,1,3,2.41,0,0,0,-5,10.3,2.7,
3.52,110,83,83,0.07,72,175,45,-0.0,11,0.98,0,2795,37,1034,2801,3424,4.891356,100,24.1,0,100,1,3,2.41,0,0,0,-5,10.4,2.8,
3.62,110,85,85,0.07,72,175,45,-0.0,9,1.01,0,2795,38,1062,2800,3431,3.7466798,100,24.1,0,100,1,3,2.41,0,0,0,-5,10.3,2.8,
